,l,ClTT001,ClTT01,ClTT1
49,49,1434.294303314449,1436.1138584135824,1438.2419805167399
50,50,1454.914814368035,1456.6705778844446,1458.7815938397866
51,51,1475.805680426165,1477.5026076611741,1479.5974521316737
52,52,1496.9153979135122,1498.5580964043786,1500.6376481631441
53,53,1518.1744331884668,1519.7672470759994,1521.832365180522
54,54,1539.565250560443,1541.1122606375893,1543.1637844533454
55,55,1561.0851704105396,1562.5901941807167,1564.628943408423
56,56,1582.8468672000383,1584.3134298330187,1586.3401873160572
57,57,1604.9490194353757,1606.380237396728,1608.3956802619666
58,58,1627.3456672092614,1628.7442192330889,1630.7489017044
59,59,1649.946279415873,1651.3144065966824,1653.3087600343254
60,60,1672.72717890382,1674.0666847950247,1676.0510177372867
61,61,1695.6933746617904,1697.0057150129905,1698.9802381215827
62,62,1718.8531987724816,1720.139840170599,1722.1047658831308
63,63,1742.228812601811,1743.4913222172147,1745.446889695237
64,64,1765.8275193060479,1767.0675650086625,1769.0140401845706
65,65,1789.6789055316567,1790.8982560090187,1792.835931633251
66,66,1813.8234693434176,1815.0239424390695,1816.9531243135975
67,67,1838.241362349093,1839.424618059116,1841.3455698296489
68,68,1862.8939341304103,1864.0614229404887,1865.974352328415
69,69,1887.7351042719833,1888.8880672727983,1890.7931261193041
70,70,1912.7336474213014,1913.8731164206515,1915.770400729019
71,71,1937.8658704856218,1938.9926922072011,1940.8822602548064
72,72,1963.2422111966625,1964.357143746394,1966.2390884098406
73,73,1988.9732112750144,1990.0769483283925,1991.9514151899648
74,74,2015.0654140581682,2016.1585849496075,2018.025772328535
75,75,2041.5179331218653,2042.6011029261767,2044.4612619063032
76,76,2068.2850129979674,2069.358687759383,2071.2121086624074
77,77,2095.245423033527,2096.31007045396,2098.157028656869
78,78,2122.389059072495,2123.4451137213778,2125.2858561212593
79,79,2149.7652427187945,2150.813106076344,2152.647851101284
80,80,2177.4010095962867,2178.441050085956,2180.269987701318
81,81,2205.324004032495,2206.3565577631844,2208.1798497654754
82,82,2233.5420226740325,2234.5673963336244,2236.3851775164558
83,83,2262.026329372916,2263.0448009476654,2264.8571793861106
84,84,2290.7704726064608,2291.78229136801,2293.5893484059625
85,85,2319.7605722102217,2320.7659586912137,2322.5677489241093
86,86,2348.988286992485,2349.987434916424,2351.7839912890063
87,87,2378.4228621555294,2379.4159462520897,2381.2073005104803
88,88,2408.0465104930236,2409.0336884064627,2410.819876187439
89,89,2437.8711584427588,2438.852570664822,2440.6336314616533
90,90,2467.901304463322,2468.8770742566835,2470.6530513813514
91,91,2498.1479687768797,2499.118204858133,2500.8891445212034
92,92,2528.61111554306,2529.57592306273,2531.3418708131317
93,93,2559.3046592654496,2560.2641424756785,2562.0251422750493
94,94,2590.220230226426,2591.174492373953,2592.9305865478514
95,95,2621.3717446855694,2622.320887899297,2624.0721170866623
96,96,2652.750834866475,2653.694960040628,2655.441363141927
97,97,2684.3565624368503,2685.295769110761,2687.0373832352743
98,98,2716.1954185778613,2717.1298048134527,2718.8666652261722
99,99,2748.244182292054,2749.1738445501273,2750.9059846187315
100,100,2780.516775604268,2781.441808620692,2783.169259763072
101,101,2813.0048367975514,2813.9253334604796,2815.648125093297
102,102,2845.7074338412112,2846.6234850704245,2848.341644559153
103,103,2878.608779356214,2879.520473985689,2881.2340265966027
104,104,2911.707944021525,2912.615368686289,2914.324337540838
105,105,2944.996571518062,2945.899810546367,2947.6042165783556
106,106,2978.4663068633117,2979.365442175107,2981.065304091078
107,107,3012.108796385731,3013.003907398372,3014.6992416415637
108,108,3045.9082593394173,3046.7994228814728,3048.4902435996974
109,109,3079.8712012611227,3080.75849149508,3082.4448105128263
110,110,3113.9818438165134,3114.8653321710967,3116.5471589661315
111,111,3148.2317831502587,3149.1115384493587,3150.788880067267
112,112,3182.6198248461014,3183.495914007587,3185.1687747808433
113,113,3217.137292127508,3218.0097803141784,3219.6781617866895
114,114,3251.775509121845,3252.644459717611,3254.308360641239
115,115,3286.5258007792227,3287.3912753771024,3289.0506917134303
116,116,3321.3869211386686,3322.248979540744,3323.9039044681017
117,117,3356.3501965416726,3357.208896771031,3358.8593206967416
118,118,3391.39952554542,3392.2549238699935,3393.9008344477647
119,119,3426.533663887035,3427.38581485515,3429.0271970074864
120,120,3461.7439393476534,3462.592895834991,3464.229731780452
121,121,3497.0216800198937,3497.867493287455,3499.499762572541
122,122,3532.3507858782555,3533.193505640832,3534.8211851762517
123,123,3567.7300137549696,3568.5696882595034,3570.192752360508
124,124,3603.150692219761,3603.9873683329115,3605.6057887633756
125,125,3638.596721516698,3639.430444820826,3641.0441908406883
126,126,3674.0668585589924,3674.897673455693,3676.506711871371
127,127,3709.5450034800506,3710.372953300312,3711.9772485176363
128,128,3745.022484644991,3745.8476117649598,3747.447125844196
129,129,3780.4980586207803,3781.3204045820944,3782.9150972945545
130,130,3815.95562510554,3816.775230739106,3818.365059624865
131,131,3851.379170095448,3852.1960757077345,3853.7809964201865
132,132,3886.775310364576,3887.589556105613,3889.16952361486
133,133,3922.1210355974436,3922.932661648211,3924.5076305852535
134,134,3957.4156203881716,3958.224667086555,3959.7945918002865
135,135,3992.6434825238352,3993.449990488166,3995.014825100886
136,136,4027.803896431244,4028.607906680239,4030.1676051411896
137,137,4062.881279832743,4063.6828339006906,4065.2373500371323
138,138,4097.867478864509,4098.666618910596,4100.215906475947
139,139,4132.746911453981,4133.543680364695,4135.087693083283
140,140,4167.526280808708,4168.320722292287,4169.859413900305
141,141,4202.182577061782,4202.9747357337765,4204.508060016044
142,142,4236.707647479201,4237.497568938268,4239.025479760442
143,143,4271.10076822343,4271.88849911655,4273.4109504524795
144,144,4305.338931073291,4306.124519149728,4307.641465103658
145,145,4339.42141365256,4340.204907805923,4341.716302629336
146,146,4373.317781110546,4374.099231408456,4375.605029511341
147,147,4407.019884710351,4407.799342411309,4409.29949836774
148,148,4440.512148567515,4441.289666124662,4442.784134672566
149,149,4473.778998141891,4474.5546291934825,4476.043365228596
150,150,4506.804860380135,4507.578659726663,4509.061618290639
151,151,4539.5667488511435,4540.338772213458,4541.8159085607385
152,152,4572.0714456685455,4572.841748815733,4574.313018728342
153,153,4604.303463146372,4605.072101627857,4606.537461471108
154,154,4636.262172340922,4637.0292014117795,4638.488608100175
155,155,4667.9395181291675,4668.704992663461,4670.1584036215445
156,156,4699.34230438256,4700.10627877529,4701.5536518937615
157,157,4730.44762398139,4731.210152039789,4732.65144562722
158,158,4761.262285724463,4762.023420549416,4763.458593279938
159,159,4791.770815975834,4792.53060983433,4793.959620691729
160,160,4821.965172154261,4822.723676343833,4824.146484562481
161,161,4851.8224577599985,4852.579722466218,4853.99628746933
162,162,4881.334635841751,4882.090709989865,4883.500991325592
163,163,4910.493672349853,4911.248603451747,4912.652560727606
164,164,4939.2766794766585,4940.030513474342,4941.428106290553
165,165,4967.6830574354235,4968.435838542289,4969.827026424546
166,166,4995.697352723113,4996.449123264232,4997.833865596486
167,167,5023.311543171375,5024.062343424125,5025.440599381928
168,168,5050.5176095826,5051.267477618885,5052.639206103865
169,169,5077.307535702279,5078.05650723364,5079.4216668096415
170,170,5103.673308177538,5104.42141640439,5105.779965235841
171,171,5129.599488151814,5130.346763618044,5131.6986594110485
172,172,5155.0929245974985,5155.8393950516,5157.18459499828
173,173,5180.130755782997,5180.876446046881,5182.214906773414
174,174,5204.704979280763,5205.44991112729,5206.781588646118
175,175,5228.815023511911,5229.559215552167,5230.884065218754
176,176,5252.445645673734,5253.189113391604,5254.507089995919
177,177,5275.589765947197,5276.3325221553905,5277.643580407977
178,178,5298.233061378332,5298.975116276643,5300.279210910912
179,179,5320.376067691266,5321.117428801012,5322.414514551565
180,180,5342.011894086918,5342.752566198733,5344.0425977856685
181,181,5363.126223086414,5363.866208221818,5365.149140341163
182,182,5383.719595420408,5384.45889280743,5385.734680127791
183,183,5403.785124813228,5404.523730876272,5405.7923280417235
184,184,5423.3084978153265,5424.046406179313,5425.307767818539
185,185,5442.290258685269,5443.027460194005,5444.281540935577
186,186,5460.716095820001,5461.452578568571,5462.699333062289
187,187,5478.586554988395,5479.322304369272,5480.561687313338
188,188,5495.894754115522,5496.629752877968,5497.861719051812
189,189,5512.626383121366,5513.360611443579,5514.585115746032
190,190,5528.781988815139,5529.515424388491,5530.732421880999
191,191,5544.354689694035,5545.087307818661,5546.296753773159
192,192,5559.330175799762,5560.061949490628,5561.263799441677
193,193,5573.701565283565,5574.432465386077,5575.626675186821
194,194,5587.476832629921,5588.206827944051,5589.393353825505
195,195,5600.641666788467,5601.370724200307,5602.549522833476
196,196,5613.196612818945,5613.924697438494,5615.095725998785
197,197,5625.142215095523,5625.869290399509,5627.032506632893
198,198,5636.479017223284,5637.205045201766,5638.360407492098
199,199,5647.185276916113,5647.910218221546,5649.057685658479
200,200,5657.27639273977,5658.0002068372205,5659.139739284126
201,201,5666.738191020864,5667.460836434735,5668.592394656396
202,202,5675.564493887065,5676.285928736359,5677.409474706593
203,203,5683.734407873125,5684.45459011385,5685.570087140285
204,204,5691.256751906748,5691.975639473518,5693.083052259687
205,205,5698.103202160537,5698.820753102821,5699.920047807401
206,206,5704.282575570691,5704.998748182484,5706.089892475161
207,207,5709.781403062732,5710.496156004482,5711.579119117953
208,208,5714.593642991165,5715.306935402891,5716.381688180541
209,209,5718.750394589396,5719.462186193983,5720.528701132804
210,210,5722.23818617539,5722.948437371119,5724.006688659516
211,211,5725.065830370955,5725.774502312453,5726.824465862567
212,212,5727.249567475935,5727.956622142811,5728.998275617087
213,213,5728.790780498833,5729.496180751375,5730.529503583117
214,214,5729.698280294496,5730.401989915908,5731.4269633236445
215,215,5729.973448954993,5730.675432679802,5731.692039675316
216,216,5729.6028115540175,5730.303035082353,5731.3112604722855
217,217,5728.587749644569,5729.286179642194,5730.286010023199
218,218,5726.929644655964,5727.626248740009,5728.617672487494
219,219,5724.622449640646,5725.317196351172,5726.300203601683
220,220,5721.660117719823,5722.3529764774175,5723.327559104837
221,221,5718.051458876404,5718.742399926192,5719.708551511913
222,222,5713.7829982920575,5714.47199263458,5715.429708431915
223,223,5708.863546531675,5709.55056584122,5710.499842734342
224,224,5703.3019145691005,5703.986931100216,5704.927767557947
225,225,5697.099485505789,5697.782471988751,5698.714868013629
226,226,5690.250214631105,5690.9311441572745,5691.855101230285
227,227,5682.762914523801,5683.441760421859,5684.357281443321
228,228,5674.638970041557,5675.315705745698,5676.222794972807
229,229,5665.887195050541,5666.561793961781,5667.4604569433295
230,230,5656.501547391762,5657.173982733595,5658.064226242432
231,231,5646.49084228668,5647.161086956337,5648.0429189201495
232,232,5635.863895628286,5636.531922044937,5637.405351475945
233,233,5624.614667258798,5625.280447210031,5626.145484134196
234,234,5612.744545984987,5613.4080504729345,5614.264705859303
235,235,5600.269777879196,5600.93097696771,5601.779262658488
236,236,5587.176896114836,5587.835758779052,5588.675687421036
237,237,5573.489576041921,5574.146070021608,5574.977654999552
238,238,5559.201779944641,5559.855871602638,5560.679126975152
239,239,5544.322327039557,5544.9739812266225,5545.788921665156
240,240,5528.852608308872,5529.501788236171,5530.308428967617
241,241,5512.794014722613,5513.440681843038,5514.239038596474
242,242,5496.162793799643,5496.8069076990805,5497.596996657112
243,243,5478.960336056548,5479.6018543561295,5480.383692111275
244,244,5461.188031548278,5461.826909818558,5462.600513335068
245,245,5442.8621264000085,5443.498318087921,5444.263704669378
246,246,5423.991437580041,5424.624893949373,5425.382081212384
247,247,5404.569924366597,5405.20059445263,5405.949600306832
248,248,5384.621258260976,5385.249088839781,5385.989931474399
249,249,5364.139395993058,5364.764331565858,5365.49702944292
250,250,5343.140577777681,5343.762560570555,5344.487132424865
251,251,5321.6187752483065,5322.237745318404,5322.9542101220795
252,252,5299.582887707378,5300.198783337758,5300.907160144868
253,253,5277.034402183433,5277.647160020132,5278.347467944663
254,254,5253.989660056364,5254.599215169547,5255.291473412108
255,255,5230.435286766382,5231.04157272623,5231.725800607101
256,256,5206.3876184316405,5206.990567398504,5207.666784396752
257,257,5181.855559919111,5182.455102747292,5183.123328545663
258,258,5156.855441374912,5157.451507729352,5158.111762264597
259,259,5131.39616136255,5131.988679847591,5132.640983365806
260,260,5105.501471762446,5106.09037006171,5106.734743178266
261,261,5079.172835880537,5079.758040906899,5080.394504670474
262,262,5052.433998421664,5053.015436476204,5053.64401243641
263,263,5025.2938436231525,5025.871440561875,5026.492150839922
264,264,4997.761251853809,4998.334933260885,4998.947800622722
265,265,4969.837671176546,4970.407362542759,4971.012410474088
266,266,4941.531973976676,4942.097600881698,4942.694853664265
267,267,4912.860456905065,4913.421945202194,4914.011427990725
268,268,4883.824555786227,4884.3818317881605,4884.963570687315
269,269,4854.425702293556,4854.978692957777,4855.552715098506
270,270,4824.672752290278,4825.221385402638,4825.787719017312
271,271,4794.589414186317,4795.133618541423,4795.69229303712
272,272,4764.16967885917,4764.709384436189,4765.260430465548
273,273,4733.444674843983,4733.979812976527,4734.523262505599
274,274,4702.408384883929,4702.938888422743,4703.474774795266
275,275,4671.077072799597,4671.602876266816,4672.131234264425
276,276,4639.474426869766,4639.9954666035965,4640.516332501444
277,277,4607.601846524804,4608.118060813547,4608.631472430925
278,278,4575.4681558543625,4575.979485058798,4576.485481804328
279,279,4543.089603725405,4543.595990388661,4544.0946132997105
280,280,4510.482435560322,4510.983824504444,4511.475116280436
281,281,4477.648036774023,4478.144375182577,4478.628380211959
282,282,4444.602646320577,4445.09388380674,4445.5706481873995
283,283,4411.362500145212,4411.848588804935,4412.318160357886
284,284,4377.928974641868,4378.409869091792,4378.872297368094
285,285,4344.318300216543,4344.79395761652,4345.249293897332
286,286,4310.539276401806,4311.009656461975,4311.45795375181
287,287,4276.615557074438,4277.080622046952,4277.5219350601965
288,288,4242.548508871322,4243.008223526938,4243.442608667775
289,289,4208.346924756521,4208.801256346414,4209.228771682339
290,290,4174.034452535224,4174.483370738486,4174.904075967674
291,291,4139.619881612791,4140.063358470216,4140.47731488303
292,292,4105.104571500154,4105.54258133502,4105.949851770007
293,293,4070.504737013649,4070.937256340304,4071.337905135087
294,294,4035.8365917164065,4036.263599137591,4036.6576920750845
295,295,4001.10149135152,4001.522967445434,4001.9105716958634
296,296,3966.3156473675044,3966.731574565722,3967.1127586249645
297,297,3931.480413631698,3931.890776089103,3932.265609713895
298,298,3896.6194282850724,3897.0242117430607,3897.392765883637
299,299,3861.7414720830197,3862.1406637272644,3862.503010458028
300,300,3826.855325175823,3827.248913489945,3827.6051259387727
301,301,3791.976893808018,3792.364868426091,3792.715020546258
302,302,3757.120876867757,3757.5032284301465,3757.847394302201
303,303,3722.294242733054,3722.6709627376786,3723.009216341764
304,304,3687.5113877189815,3687.882468372507,3688.2148835184576
305,305,3652.7867077426686,3653.1521418145703,3653.478792073759
306,306,3618.1197416250843,3618.479522305943,3618.8004809454746
307,307,3583.5323128318882,3583.88643359724,3584.2017735170634
308,308,3549.0313876994874,3549.3798421804886,3549.6896358539925
309,309,3514.623932101058,3514.966713963203,3515.271033381798
310,310,3480.309483050658,3480.646585881662,3480.945502503857
311,311,3446.1172903983993,3446.4487076063206,3446.7422923117297
312,312,3412.039461612498,3412.3651863350674,3412.6535093837624
313,313,3378.0978168571264,3378.4178418831566,3378.700972880719
314,314,3344.2993188087958,3344.613636512435,3344.891644381027
315,315,3310.6435009178567,3310.9521032063417,3311.225056162057
316,316,3277.152180715245,3277.45505899069,3277.7230245273868
317,317,3243.8323179626564,3244.129463098292,3244.3925079780633
318,318,3210.6982996016436,3210.9897019327987,3211.2478921831794
319,319,3177.749654599403,3178.0353039293836,3178.288704847325
320,320,3144.993338895543,3145.273224516442,3145.521900679038
321,321,3112.4585919993788,3112.7327027277233,3112.9767180096114
322,322,3080.1300817365745,3080.3984059635677,3080.637823560869
323,323,3048.0370443544116,3048.2995701104337,3048.5344525710384
324,324,3016.1715725759595,3016.4282876088328,3016.658696868794
325,325,2984.555470665146,2984.8063625315754,2985.0323599573053
326,326,2953.1882558949083,2953.433312064372,2953.654958500306
327,327,2922.084300226576,2922.323508196858,2922.540864018178
328,328,2891.250545196562,2891.4838926199877,2891.697017789984
329,329,2860.693930214363,2860.921405033729,2861.130359165315
330,330,2830.428820871793,2830.650411464883,2830.8552538857543
331,331,2800.4547238632877,2800.6704191947897,2800.871209015688
332,332,2770.7860003707583,2770.995790150345,2771.1925863358506
333,333,2741.4221526598785,2741.6260275051477,2741.818888946415
334,334,2712.377537492334,2712.5754890952544,2712.764474684084
335,335,2683.6665094509326,2683.858530746428,2684.0436994500496
336,336,2655.2885642793835,2655.474649614644,2655.6560605505897
337,337,2627.250623988149,2627.4307692912676,2627.60848180171
338,338,2599.5596085741868,2599.7338115207062,2599.907885245629
339,339,2572.2298644559955,2572.3981246319795,2572.568619580585
340,340,2545.268307872542,2545.4306269327963,2545.597603552532
341,341,2518.674424996981,2518.830806817099,2518.9943260597347
342,342,2492.455128764757,2492.605579585707,2492.765702969914
343,343,2466.6173306642877,2466.76185922832,2466.918648898213
344,344,2441.160512540313,2441.2991302170394,2441.4526489962027
345,345,2416.0915834599227,2416.224304361488,2416.3746158020244
346,346,2391.417451538884,2391.5442926232527,2391.6914610494496
347,347,2367.1375957780806,2367.2585769395496,2367.40266748579
348,348,2343.258922959779,2343.3740671059336,2343.5151457485385
349,349,2319.7957678513712,2319.905100965813,2320.043234548542
350,350,2296.7476083651595,2296.8511595554464,2296.986415808447
351,351,2274.1285455008606,2274.2263470268426,2274.358794472485
352,352,2251.944317491429,2252.0364047648923,2252.1661122975916
353,353,2230.1930010502842,2230.2794126320377,2230.4064494104086
354,354,2208.8801019714697,2208.960879557054,2209.0853149956015
355,355,2188.01855535501,2188.0937437447055,2188.215647498734
356,356,2167.5990124302266,2167.6686594835655,2167.7881014274194
357,357,2147.626982528923,2147.6911391040326,2147.8081893028498
358,358,2128.1079766031103,2128.166696481343,2128.281425156556
359,359,2109.0400790880008,2109.0934188844035,2109.2058963732716
360,360,2090.421376459246,2090.469395519578,2090.579692229082
361,361,2072.25738578274,2072.3001460678097,2072.408332423291
362,362,2054.5461982051006,2054.583764163326,2054.6899105522957
363,363,2037.3007641857437,2037.3332026149267,2037.4373793264983
364,364,2020.504323566086,2020.5317034654659,2020.6339806259255
365,365,2004.1772608809626,2004.199653294707,2004.300100799733
366,366,1988.3102503531989,1988.327728206547,1988.4264156506504
367,367,1972.9088261288925,1972.921464058222,1973.018460661976
368,368,1957.971097346793,1957.9789715249292,1958.0743460605927
369,369,1943.4951765945395,1943.4983645526704,1943.5921852688025
370,370,1929.4940367006388,1929.4926171481966,1929.5849516938895
371,371,1915.9509407096627,1915.9449933535725,1916.0359087029108
372,372,1902.878868746027,1902.868474110706,1902.9580364880692
373,373,1890.268519609083,1890.253758858567,1890.3420336653799
374,374,1878.1254525563606,1878.1064073199097,1878.193459063433
375,375,1866.4403739199313,1866.4171261224342,1866.5030183471674
376,376,1855.218850510471,1855.1914822089198,1855.2762774311634
377,377,1844.4664529059582,1844.435046133207,1844.5188057793134
378,378,1834.1664703768079,1834.1311069937713,1834.213891342563
379,379,1824.3319093008433,1824.2926708582013,1824.3745389880175
380,380,1814.9609230131036,1814.9178906235043,1814.9989003642847
381,381,1806.044240096316,1805.997494317977,1806.0777022087543
382,382,1797.5874493617164,1797.5370700942083,1797.6165313463298
383,383,1789.5887147191959,1789.5347811121128,1789.6135495784677
384,384,1782.0387750900968,1781.9813654651773,1782.0594936156442
385,385,1774.9358010135077,1774.8749928006716,1774.95253170397
386,386,1768.2853945462327,1768.221264233873,1768.2982635459143
387,387,1762.0857324576205,1762.0183555573672,1762.094863516179
388,388,1756.3201377712335,1756.2495887972773,1756.3256522244978
389,389,1750.9942214058383,1750.920573868786,1750.9962381776768
390,390,1746.1061686632154,1746.029495078313,1746.104804288182
391,391,1741.6541674675157,1741.5745393769673,1741.6495361338423
392,392,1737.6215515553881,1737.5390395643603,1737.6137651676966
393,393,1734.0213704708224,1733.936044296622,1734.0105387317794
394,394,1730.8369626603424,1730.7488911941402,1730.823193170319
395,395,1728.0665254766807,1727.9757768570428,1728.0499238503098
396,396,1725.7082583864596,1725.61490008385,1725.6889283848695
397,397,1723.7529345351256,1723.6570334464593,1723.73097821247
398,398,1722.206185720789,1722.107808273017,1722.1817035835927
399,399,1721.0587889250432,1720.9580011866876,1721.0318801027654
400,400,1720.3089513050081,1720.2058191044898,1720.2797137301395
401,401,1719.9549670429174,1719.8495560149047,1719.9234975542759
402,402,1719.9880447032363,1719.880420106623,1719.9544389014984
403,403,1720.4069081609932,1720.297134932617,1720.3712605219898
404,404,1721.2102829876526,1721.0984258753072,1721.172687062383
405,405,1722.3820397468075,1722.2681634426558,1722.3425883616871
406,406,1723.9209074031157,1723.8050766761721,1723.8796928585266
407,407,1725.825616641454,1725.7078964678244,1725.7827309067036
408,408,1728.0874715479356,1727.9679272375108,1728.043006450743
409,409,1730.6903496525456,1730.5690469708848,1730.644397061236
410,410,1733.647843734043,1733.5248490182319,1733.600495730699
411,411,1736.9289783816967,1736.8043586489966,1736.8803274245731
412,412,1740.5473502725254,1740.4211733207242,1740.4974893461615
413,413,1744.4942731026592,1744.3666076010763,1744.4432958541968
414,414,1748.761062730318,1748.6319783005154,1748.7090635906698
415,415,1753.3316089255704,1753.2011762109073,1753.2786832142174
416,416,1758.2195172284783,1758.0878079517363,1758.1657612407955
417,417,1763.4012539096286,1763.2683409180436,1763.346764985814
418,418,1768.8830012400213,1768.7489585371668,1768.8278778148383
419,419,1774.648659160713,1774.5135619247837,1774.5930007934355
420,420,1780.7044155083233,1780.5683400964933,1780.648322892431
421,421,1787.0341760389833,1786.8971999776281,1786.9777509913326
422,422,1793.6292779550236,1793.4914799157123,1793.5726233843918
423,423,1800.4959183799397,1800.357378141232,1800.4391382350177
424,424,1807.6180127296666,1807.4788111248645,1807.5612119267419
425,425,1814.986908232705,1814.8471270838274,1814.9301925634627
426,426,1822.6013840446528,1822.4611060830232,1822.5448600646714
427,427,1830.4379379559753,1830.29724672992,1830.3817128546737
428,428,1838.5102132958907,1838.3691930661598,1838.4543947488246
429,429,1846.78728717352,1846.6460227971422,1846.7319831780965
430,430,1855.2679540652998,1855.12653086868,1855.213272761083
431,431,1863.9510124889184,1863.809516131087,1863.8970619638649
432,432,1872.8204083669002,1872.6789246938865,1872.7672964509563
433,433,1881.8823768302684,1881.7409917216676,1881.830210877879
434,434,1891.1134438068132,1890.9722430156667,1891.062330469975
435,435,1900.5198528500814,1900.3789218372522,1900.469897843666
436,436,1910.0929950513002,1909.9524188155701,1910.0443029124187
437,437,1919.8242657393084,1919.6841286444583,1919.7769395825503
438,438,1929.705064465653,1929.5654500658236,1929.659205736071
439,439,1939.7342233254005,1939.5952141900211,1939.6899315511089
440,440,1949.8957218622857,1949.7573994018928,1949.8530944085721
441,441,1960.180972060713,1960.0434163549482,1960.1401038875226
442,442,1970.5739615719613,1970.4372512010386,1970.5349449966034
443,443,1981.0735386773251,1980.9377505582102,1981.036463144196
444,444,1991.6636987855104,1991.5289080140358,1991.6286506445772
445,445,2002.3358693682285,2002.2021490683098,2002.3029316639381
446,446,2013.0814814817732,2012.9489026628219,2013.0507337539595
447,447,2023.8919696264538,2023.7606010500413,2023.8634877247355
448,448,2034.7736282948708,2034.6435363515998,2034.7474842078989
449,449,2045.7104700575858,2045.581718655047,2045.6867317583863
450,450,2056.6939387910757,2056.566589253684,2056.6726700996023
451,451,2067.723223993343,2067.5973349411297,2067.7044844999987
452,452,2078.7987757366272,2078.674402876353,2078.7826208731544
453,453,2089.8990759266985,2089.776271957447,2089.8855569283674
454,454,2101.0248937039455,2100.903708270341,2101.014057549116
455,455,2112.162143484749,2112.042623144449,2112.154032854946
456,456,2123.3041698014063,2123.1863580070053,2123.2988230620745
457,457,2134.4443187388156,2134.3282558341916,2134.441769940757
458,458,2145.568509370112,2145.454232601124,2145.5687882714515
459,459,2156.6626618929818,2156.550205432316,2156.6657940013233
460,460,2167.742410818079,2167.631805803925,2167.74841745237
461,461,2178.778821256479,2178.6700958446127,2178.7877196279305
462,462,2189.794957266553,2189.6881366952866,2189.806760577818
463,463,2200.7618847488575,2200.656991416235,2200.776602310524
464,464,2211.7026681538464,2211.599721706345,2211.7203055171685
465,465,2222.588373389389,2222.487390821313,2222.6089324940417
466,466,2233.4346361927714,2233.3356319554414,2233.4581155283167
467,467,2244.227378455533,2244.1303645752937,2244.253773235164
468,468,2254.952521461161,2254.8575076651705,2254.981823806206
469,469,2265.610842432322,2265.5178362810266,2265.643041565919
470,470,2276.1882609872455,2276.0972680123937,2276.2233434355003
471,471,2286.6706957087295,2286.5817195557547,2286.7086455076724
472,472,2297.0589207247026,2296.9719632982537,2297.09971963127
473,473,2307.3388521991205,2307.25391381052,2307.38247990439
474,474,2317.5112616368992,2317.428341152304,2317.5576959798027
475,475,2327.5694907492402,2327.488585737261,2327.6187079289757
476,476,2337.5143080823123,2337.4354149598885,2337.566282867707
