,l,ClTT0,ClTT033,ClTT067,ClTT1
50,50,1422.9968723955544,1434.5930084571442,1454.914814368035,1429.640945855485
51,51,1443.3040233945374,1455.120562130169,1475.805680426165,1449.0101060403142
52,52,1463.8154340646836,1475.8559009706987,1496.9153979135122,1468.5885621898155
53,53,1484.459644496208,1496.7295106233482,1518.1744331884668,1488.3069706575898
54,54,1505.2171927563597,1517.723874695723,1539.565250560443,1508.1479858600578
55,55,1526.0834729992941,1538.8363328717724,1561.0851704105396,1528.1091184269717
56,56,1547.1700998205981,1560.1798038358534,1582.8468672000383,1548.3030552877037
57,57,1568.5781572821732,1581.8541099991503,1604.9490194353757,1568.8277758101583
58,58,1590.2649573714248,1603.8146602645652,1627.3456672092614,1589.6364432240052
59,59,1612.1432408485684,1625.9722923116801,1649.946279415873,1610.637649813633
60,60,1634.1926023888627,1648.3046977425852,1672.72717890382,1631.8068420958182
61,61,1656.4201925239051,1670.8176651322303,1695.6933746617904,1653.1485211234265
62,62,1678.83196388382,1693.5179495905934,1718.8531987724816,1674.671983745645
63,63,1701.4465680782955,1716.4255463305715,1742.228812601811,1696.4007245308053
64,64,1724.2677984282886,1739.5455922974247,1765.8275193060479,1718.3433801950223
65,65,1747.3217316570958,1762.905507862948,1789.6789055316567,1740.530871316185
66,66,1770.6461256105476,1786.5441127040551,1813.8234693434176,1763.0051474413212
67,67,1794.2214707748833,1810.4418317897635,1838.241362349093,1785.748280723152
68,68,1818.0102253001155,1834.5607759407603,1862.8939341304103,1808.7236588542496
69,69,1841.9674172225555,1858.855625898817,1887.7351042719833,1831.8872399316438
70,70,1866.0629295194165,1883.2959173835109,1912.7336474213014,1855.209837517315
71,71,1890.2745470754178,1907.8589955020368,1937.8658704856218,1878.6689006929457
72,72,1914.715664566606,1932.6574449586324,1963.2422111966625,1902.3724212000209
73,73,1939.5001502988546,1957.8042315704995,1988.9732112750144,1926.4275980156951
74,74,1964.6378740594207,1983.308322679179,2015.0654140581682,1950.837632109949
75,75,1990.1312757369597,2009.171255771437,2041.5179331218653,1975.5982950536145
76,76,2015.9363108401906,2035.3485636184735,2068.2850129979674,2000.6615923053178
77,77,2041.9269987612136,2061.7157613993504,2095.245423033527,2025.908464807079
78,78,2068.0868700543106,2088.2583551201596,2122.389059072495,2051.3320828907463
79,79,2094.4588808995177,2115.021276457551,2149.7652427187945,2076.985042933571
80,80,2121.063701365122,2142.0271710208635,2177.4010095962867,2102.8976555936915
81,81,2147.9247238295784,2169.3006233960214,2205.324004032495,2129.0999825468116
82,82,2175.0539478056776,2196.8516918366277,2233.5420226740325,2155.598806311327
83,83,2202.4289536264355,2224.6552320811124,2262.026329372916,2182.3635188683475
84,84,2230.049606135017,2252.7083844188855,2290.7704726064608,2209.3857969725095
85,85,2257.908341423157,2281.000860427391,2319.7605722102217,2236.649888854156
86,86,2286.0017477827178,2309.5271855099377,2348.988286992485,2264.146135870357
87,87,2314.2984531266998,2338.2565710784365,2378.4228621555294,2291.844682098068
88,88,2342.778666199722,2367.1704709987307,2408.0465104930236,2319.7291932963253
89,89,2371.4523093063926,2396.2800527292957,2437.8711584427588,2347.8130488596153
90,90,2400.321876694944,2425.5890557029384,2467.901304463322,2376.1022001634615
91,91,2429.396920837648,2455.1079931907466,2498.1479687768797,2404.608849579868
92,92,2458.6780842035105,2484.837330829362,2528.61111554306,2433.333060530981
93,93,2488.1804960801005,2514.79173668416,2559.3046592654496,2462.2885759577275
94,94,2517.8970014847628,2544.9635945728896,2590.220230226426,2491.466854424318
95,95,2547.84273136982,2575.367574268874,2621.3717446855694,2520.881640290911
96,96,2578.0105326159496,2605.996061492427,2652.750834866475,2550.5243936763127
97,97,2608.4006815185553,2636.84887139534,2684.3565624368503,2580.394003915748
98,98,2639.0208838630565,2667.9332486343715,2716.1954185778613,2610.4967896098137
99,99,2669.849133238368,2699.2267256830237,2748.244182292054,2640.8093569140415
100,100,2700.9005662429295,2730.7439780360005,2780.516775604268,2671.3454547235765
101,101,2732.1680357252694,2762.4773974483237,2813.0048367975514,2702.0965478950743
102,102,2763.6518242161856,2794.4268053662227,2845.7074338412112,2733.0615306629766
103,103,2795.337358897742,2826.5771678949936,2878.608779356214,2764.2244415954206
104,104,2827.224925012633,2858.928309207399,2911.707944021525,2795.584176993374
105,105,2859.3073808105755,2891.4726264892747,2944.996571518062,2827.132205829654
106,106,2891.5775858847674,2924.202518275383,2978.4663068633117,2858.8599980808303
107,107,2924.0284011475237,2957.11038442464,3012.108796385731,2890.7590247010858
108,108,2956.6452604455767,2990.1811977351867,3045.9082593394173,2922.8133292384246
109,109,2989.4358839171123,3023.4222173014105,3079.8712012611227,2955.0292411952105
110,110,3022.3857078374704,3056.818418359795,3113.9818438165134,2987.3908058797997
111,111,3055.487431230221,3090.362081634022,3148.2317831502587,3019.889526286833
112,112,3088.7405156119307,3124.0524212812506,3182.6198248461014,3052.524448635286
113,113,3122.136828404223,3157.8811001039094,3217.137292127508,3085.287220009828
114,114,3155.668237933135,3191.839781816276,3251.775509121845,3118.1694881131475
115,115,3189.326613344823,3225.9201309612176,3286.5258007792227,3151.1629011970335
116,116,3223.1112528681824,3260.1212411740044,3321.3869211386686,3184.2665363415995
117,117,3257.0140270245006,3294.43477839327,3356.3501965416726,3217.472042682451
118,118,3291.0193785364795,3328.84498077148,3391.39952554542,3250.7636413379096
119,119,3325.126607288028,3363.3509436362556,3426.533663887035,3284.140410387382
120,120,3359.3275851836916,3397.9443343514245,3461.7439393476534,3317.5939997494697
121,121,3393.614184411347,3432.616820581406,3497.0216800198937,3351.1160594631647
122,122,3427.9708490077696,3467.352641858504,3532.3507858782555,3384.6908112714414
123,123,3462.3968798296346,3502.150894555672,3567.7300137549696,3418.317333609543
124,124,3496.8841494285025,3537.003246763258,3603.150692219761,3451.9872764962192
125,125,3531.4171019830183,3571.8939382229564,3638.596721516698,3485.684861480899
126,126,3565.995038289251,3606.8220653198478,3674.0668585589924,3519.4091666474474
127,127,3600.602402307537,3641.771867630909,3709.5450034800506,3553.1444131726553
128,128,3635.2310661701135,3676.7350129342117,3745.022484644991,3586.8822503435044
129,129,3669.8803301477496,3711.710597177026,3780.4980586207803,3620.6217555312146
130,130,3704.534637575971,3746.6828594034077,3815.95562510554,3654.3471491224927
131,131,3739.178668294983,3781.6362180804776,3851.379170095448,3688.0426657009652
132,132,3773.8203339542265,3816.5780950594904,3886.775310364576,3721.714882568674
133,133,3808.438069316722,3851.4863782256066,3922.1210355974436,3755.340677830166
134,134,3843.0325939818163,3886.3612403361744,3957.4156203881716,3788.9192143702053
135,135,3877.5897706684004,3921.187997304424,3992.6434825238352,3822.434798128042
136,136,3912.1103186622468,3955.9668216470636,4027.803896431244,3855.886591532798
137,137,3946.5801004731043,3990.6830291413994,4062.881279832743,3889.2589001456013
138,138,3980.9924069550516,4025.3293639454614,4097.867478864509,3922.5434577619794
139,139,4015.3331006867475,4059.8911419777805,4132.746911453981,3955.724569771219
140,140,4049.610329463887,4094.3759644091037,4167.526280808708,3988.808826625074
141,141,4083.802527949028,4128.761719311218,4202.182577061782,4021.7731054610736
142,142,4117.902987884142,4163.041151868223,4236.707647479201,4054.6091402859465
143,143,4151.912429860124,4197.214436144491,4271.10076822343,4087.316093713526
144,144,4185.809290043422,4231.2594618094745,4305.338931073291,4119.870843657493
145,145,4219.5942904120975,4265.1764043716885,4339.42141365256,4152.272553531481
146,146,4253.238440444604,4298.9357268651165,4373.317781110546,4184.490673900021
147,147,4286.735035716928,4332.530178443754,4407.019884710351,4216.51694103626
148,148,4320.069944650768,4365.9450811269135,4440.512148567515,4248.335663629355
149,149,4353.229037015565,4399.1657582981525,4473.778998141891,4279.931151244653
150,150,4386.198184081708,4432.177534855143,4506.804860380135,4311.2877144342465
151,151,4418.955627840942,4464.95818655469,4539.5667488511435,4342.3823175071275
152,152,4451.50851516178,4497.514714548875,4572.0714456685455,4373.221963419861
153,153,4483.841507236047,4529.831714443175,4604.303463146372,4403.791452401373
154,154,4515.954124059427,4561.9086406447595,4636.262172340922,4434.090442797912
155,155,4547.838459522602,4593.737521449364,4667.9395181291675,4464.111166122202
156,156,4579.501466597958,4625.325244223635,4699.34230438256,4493.860712199237
157,157,4610.920387367043,4656.648985428082,4730.44762398139,4523.316459154182
158,158,4642.102179943361,4687.715637535315,4761.262285724463,4552.485500297286
159,159,4673.031520132276,4718.509810685311,4791.770815975834,4581.352645747843
160,160,4703.7005149335355,4749.023546183256,4821.965172154261,4609.91013590298
161,161,4734.086417581032,4779.234031534619,4851.8224577599985,4638.135356446156
162,162,4764.181341022492,4809.133313920156,4881.334635841751,4666.020551798303
163,163,4793.977401285155,4838.71344355692,4910.493672349853,4693.557968457854
164,164,4823.451860828309,4867.9516170461975,4939.2766794766585,4720.7249983307565
165,165,4852.604270333935,4896.847319159614,4967.6830574354235,4747.521320501875
166,166,4881.419326980819,4925.385181108806,4995.697352723113,4773.931759493288
167,167,4909.889159506338,4953.557265602876,5023.311543171375,4799.948570313797
168,168,4938.005899852753,4981.355638490506,5050.5176095826,4825.564010096596
169,169,4965.761683149215,5008.772368737919,5077.307535702279,4850.770338076336
170,170,4993.1486476792825,5035.799528392542,5103.673308177538,4875.5598155554535
171,171,5020.151506483916,5062.421764182317,5129.599488151814,4899.917277509693
172,172,5046.777260701702,5088.646010852459,5155.0929245974985,4923.849845934596
173,173,5073.003201042767,5114.449492636121,5180.130755782997,4947.3349313293265
174,174,5098.821477802887,5139.824293265468,5204.704979280763,4970.3648027242825
175,175,5124.2316724134025,5164.769927518822,5228.815023511911,4992.9391592479815
176,176,5149.218646172394,5189.271206704622,5252.445645673734,5015.04302281877
177,177,5173.775226853327,5213.320975533831,5275.589765947197,5036.6695565976515
178,178,5197.886950191925,5236.904803338744,5298.233061378332,5057.804674680937
179,179,5221.554210902202,5260.0231183319265,5320.376067691266,5078.4491492052975
180,180,5244.769977476511,5282.668922404753,5342.011894086918,5098.596325179625
181,181,5267.519792029574,5304.827790970208,5363.126223086414,5118.232120363183
182,182,5289.804055187688,5326.500157851107,5383.719595420408,5137.357310190964
183,183,5311.615740872041,5347.679030062685,5403.785124813228,5155.965242594943
184,184,5332.940396129673,5368.349987643094,5423.3084978153265,5174.041837874436
185,185,5353.778426013351,5388.513468533028,5442.290258685269,5191.587873616558
186,186,5374.115380009128,5408.155055003282,5460.716095820001,5208.589271165231
187,187,5393.951665266625,5427.275186885249,5478.586554988395,5225.046808893493
188,188,5413.280261379583,5445.866876351893,5495.894754115522,5240.953837026304
189,189,5432.086720220376,5463.915707752868,5512.626383121366,5256.296277517279
190,190,5450.371450829759,5481.422122505069,5528.781988815139,5271.0749089802775
191,191,5468.127434210724,5498.379133887429,5544.354689694035,5285.283081524448
192,192,5485.340223179844,5514.772326893374,5559.330175799762,5298.906716645813
193,193,5502.002798926921,5530.594714791677,5573.701565283565,5311.93916382591
194,194,5518.122999233118,5545.85416734594,5587.476832629921,5324.388628787452
195,195,5533.6863765972585,5560.536268942305,5600.641666788467,5336.241031656402
196,196,5548.693339875076,5574.641460230195,5613.196612818945,5347.497148635033
197,197,5563.144297477874,5588.170181322517,5625.142215095523,5358.157755232225
198,198,5577.03965728343,5601.122871708143,5636.479017223284,5368.223626203658
199,199,5590.357541508413,5613.4776851259085,5647.185276916113,5377.6732504509855
200,200,5603.1132134461795,5625.249916303982,5657.27639273977,5386.5222577837385
201,201,5615.292157106731,5636.425159404885,5666.738191020864,5394.756718910392
202,202,5626.887023460289,5646.996490681081,5675.564493887065,5402.370752689706
203,203,5637.875540830711,5656.942142459329,5683.734407873125,5409.343775550477
204,204,5648.26515014118,5666.270059584249,5691.256751906748,5415.684916420146
205,205,5658.026149762435,5674.9510442678275,5698.103202160537,5421.366161582785
206,206,5667.165979028144,5682.993039605964,5704.282575570691,5426.396638201354
207,207,5675.669791457749,5690.3817028023805,5709.781403062732,5430.763187544587
208,208,5683.530168193701,5697.110118606775,5714.593642991165,5434.460078425546
209,209,5690.776831449435,5703.208512763591,5718.750394589396,5437.518720648285
210,210,5697.394932713547,5708.662540216833,5722.23818617539,5439.925953208249
211,211,5703.3919079680945,5713.480140328847,5725.065830370955,5441.690899504463
212,212,5708.782621062287,5717.676680254351,5727.249567475935,5442.830110705021
213,213,5713.567078743077,5721.252669971173,5728.790780498833,5443.345280767529
214,214,5717.752715793281,5724.2160474183875,5729.698280294496,5443.245531565423
215,215,5721.339538423346,5726.567321887901,5729.973448954993,5442.532556266489
216,216,5724.312696017058,5728.292145769842,5729.6028115540175,5441.193191064148
217,217,5726.672194630941,5729.391028051467,5728.587749644569,5439.229128661554
218,218,5728.4180403933415,5729.864477715609,5726.929644655964,5436.642061654759
219,219,5729.542811253668,5729.705575489111,5724.622449640646,5433.42625426572
220,220,5730.03908543073,5728.907402290255,5721.660117719823,5429.575970774397
221,221,5729.914298208656,5727.477896023606,5718.051458876404,5425.100332298724
222,222,5729.153600277136,5725.402709919077,5713.7829982920575,5419.986175119472
223,223,5727.764427919224,5722.689782718447,5708.863546531675,5414.242620853596
224,224,5725.7542180405335,5719.347053703179,5703.3019145691005,5407.878791470135
225,225,5723.12297989142,5715.375034415145,5697.099485505789,5400.896381000571
226,226,5719.863295130806,5710.766808718929,5690.250214631105,5393.28965559259
227,227,5715.982602931162,5705.5303179052435,5682.762914523801,5385.067738606984
228,228,5711.4809149714265,5699.666075682253,5674.638970041557,5376.2323256047575
229,229,5706.3656721698,5693.182024906766,5665.887195050541,5366.792541076586
230,230,5700.629459653139,5686.071252552026,5656.501547391762,5356.742653411552
231,231,5694.27972016532,5678.341703114506,5646.49084228668,5346.091788307744
232,232,5687.323897360791,5670.001321905928,5635.863895628286,5334.84907207106
233,233,5679.754579084347,5661.043198331576,5624.614667258798,5323.008774903428
234,234,5671.57178238814,5651.467850905923,5612.744545984987,5310.572595931532
235,235,5662.790381833926,5641.29065555359,5600.269777879196,5297.557091524158
236,236,5653.395539329274,5630.4972754443925,5587.176896114836,5283.949105146916
237,237,5643.409559203294,5619.110516068041,5573.489576041921,5269.772622459953
238,238,5632.825032963808,5607.123469990425,5559.201779944641,5255.021916100535
239,239,5621.649409294543,5594.544086850107,5544.322327039557,5239.706115709101
240,240,5609.882708886766,5581.372888189415,5528.852608308872,5223.826922793084
241,241,5597.524952659159,5567.610395673995,5512.794014722613,5207.386038982272
242,242,5584.5910183158485,5553.27198765072,5496.162793799643,5190.40002262546
243,243,5571.080926791615,5538.358185592982,5478.960336056548,5172.870575277289
244,244,5556.994698788139,5522.869510637285,5461.188031548278,5154.79939827897
245,245,5542.347211300769,5506.821340110566,5442.8621264000085,5136.203049332158
246,246,5527.145912385599,5490.2216222980915,5423.991437580041,5117.09065731557
247,247,5511.383392619742,5473.063447904799,5404.569924366597,5097.456493796976
248,248,5495.081955007251,5455.369619962545,5384.621258260976,5077.324542992772
249,249,5478.234187976705,5437.1332268292645,5364.139395993058,5056.689074820852
250,250,5460.854963628994,5418.369640438607,5343.140577777681,5035.5666432050475
251,251,5442.936884351141,5399.071968176915,5321.6187752483065,5013.9514714104525
252,252,5424.487475125006,5379.248260977427,5299.582887707378,4991.852460401949
253,253,5405.506847505709,5358.899161518181,5277.034402183433,4969.271036890119
254,254,5386.009967546463,5338.040166888672,5253.989660056364,4946.2234826512295
255,255,5365.982085495964,5316.657058290345,5230.435286766382,4922.69636428335
256,256,5345.438162403985,5294.765327645545,5206.3876184316405,4898.705959870095
257,257,5324.385728179731,5272.373035659454,5181.855559919111,4874.261117096259
258,258,5302.83973810928,5249.495668341321,5156.855441374912,4849.378109821305
259,259,5280.807715980564,5226.141280133444,5131.39616136255,4824.0657812589
260,260,5258.31203896932,5202.332778801322,5105.501471762446,4798.3478289155955
261,261,5235.352795733862,5178.070783532798,5079.172835880537,4772.2256627362285
262,262,5211.95235637443,5153.378194901953,5052.433998421664,4745.722975111539
263,263,5188.118230552549,5128.26305299316,5025.2938436231525,4718.84859904317
264,264,5163.857924075715,5102.7333939905975,4997.761251853809,4691.611364771145
265,265,5139.171510445624,5076.789821731435,4969.837671176546,4664.012671361847
266,266,5114.06648747206,5050.440364324771,4941.531973976676,4636.061343358392
267,267,5088.557777201676,5023.700474085565,4912.860456905065,4607.773630742511
268,268,5062.645440811782,4996.570742433637,4883.824555786227,4579.150923857899
269,269,5036.329535271398,4969.0517565599885,4854.425702293556,4550.194610097192
270,270,5009.617541668176,4941.1515277590415,4824.672752290278,4520.913502251101
271,271,4982.531793551447,4912.892919777009,4794.589414186317,4491.331266869896
272,272,4955.064906839485,4884.269078724512,4764.16967885917,4461.441854185362
273,273,4927.246634996278,4855.310288258663,4733.444674843983,4431.276353298436
274,274,4899.06958556885,4826.009686125719,4702.408384883929,4400.828708723728
275,275,4870.5486470439555,4796.382691023031,4671.077072799597,4370.115147249701
276,276,4841.706132216479,4766.4521459726775,4639.474426869766,4339.159321307036
277,277,4812.542064870825,4736.2186050080145,4607.601846524804,4307.962595646521
278,278,4783.063893276986,4705.690046674836,4575.4681558543625,4276.533760828335
279,279,4753.286490297337,4674.881874143168,4543.089603725405,4244.889033318961
280,280,4723.224725153892,4643.809486979453,4510.482435560322,4213.044627245622
281,281,4692.8786068549625,4612.473424578006,4477.648036774023,4181.001897807429
282,282,4662.262997731738,4580.88907970233,4444.602646320577,4148.777054794007
283,283,4631.392756880636,4549.071841932035,4411.362500145212,4116.38630600766
284,284,4600.267883611586,4517.022241115625,4377.928974641868,4083.8310006895586
285,285,4568.903231002478,4484.7556609292915,4344.318300216543,4051.1273430504234
286,286,4537.306221005142,4452.280053987147,4310.539276401806,4018.284107351398
287,287,4505.499129654803,4419.618227054779,4276.615557074438,3985.3249230873184
288,288,4473.481945478098,4386.770699461276,4242.548508871322,3952.2511333678067
289,289,4441.262083052585,4353.745416662606,4208.346924756521,3919.071508449401
290,290,4408.861811513399,4320.565178752022,4174.034452535224,3885.809674214696
291,291,4376.288541305251,4287.237927215711,4139.619881612791,3852.47439889698
292,292,4343.542252681002,4253.764173434893,4105.104571500154,3819.0670215519117
293,293,4310.637780894862,4220.159283882443,4070.504737013649,3785.6037372245682
294,294,4277.589959637297,4186.438623561138,4035.8365917164065,3752.100740359232
295,295,4244.398764461857,4152.602699433704,4001.10149135152,3718.5593682023664
296,296,4211.079026304366,4118.666873945174,3966.3156473675044,3684.9958142995238
297,297,4177.630718190144,4084.63165173318,3931.480413631698,3651.4114151820195
298,298,4144.076097082653,4050.5198214796014,3896.6194282850724,3617.829792197032
299,299,4110.422562218123,4016.3393142481586,3861.7414720830197,3584.2597098258384
300,300,4076.6775118798428,3982.09806026159,3826.855325175823,3550.7099324440533
301,301,4042.8557620502907,3947.8113018288486,3791.976893808018,3517.1962585708634
302,302,4008.972088831206,3913.4938185845826,3757.120876867757,3483.7329101061578
303,303,3975.033829406369,3879.152845638149,3722.294242733054,3450.326286460946
304,304,3941.0557485232302,3844.803045785842,3687.5113877189815,3416.990215426711
305,305,3907.0526101511964,3810.459081171984,3652.7867077426686,3383.738524832889
306,306,3873.0243207765407,3776.120756586629,3618.1197416250843,3350.5701858437383
307,307,3838.9930711362013,3741.8101612021837,3583.5323128318882,3317.506454696839
308,308,3804.966194436589,3707.534526795044,3549.0313876994874,3284.5537309292977
309,309,3770.9510230121714,3673.3010844070463,3514.623932101058,3251.7184140463423
310,310,3736.9474599219366,3639.1096359448266,3480.309483050658,3218.999475130286
311,311,3702.9851206367157,3604.9896958700806,3446.1172903983993,3186.4255985427308
312,312,3669.056477813183,3570.933635976546,3412.039461612498,3153.9883267156406
313,313,3635.1837163634586,3536.963540462627,3378.0978168571264,3121.7089152400554
314,314,3601.374163263064,3503.0866357424297,3344.2993188087958,3089.5937626949535
315,315,3567.627715803809,3469.30271870178,3310.6435009178567,3057.6418389226587
316,316,3533.9665548917856,3435.633869999391,3277.152180715245,3025.874398350672
317,317,3500.398003188627,3402.0873122113658,3243.8323179626564,2994.297838157882
318,318,3466.9368100516035,3368.6776947745657,3210.6982996016436,2962.925983240393
319,319,3433.5828663702955,3335.4048088266222,3177.749654599403,2931.7578010744705
320,320,3400.343489504196,3302.2758721469118,3144.993338895543,2900.799686680628
321,321,3367.2482798708093,3269.320385748072,3112.4585919993788,2870.0803192381445
322,322,3334.282265683095,3236.5232786168976,3080.1300817365745,2839.5838068485323
323,323,3301.4750430455756,3203.914047813926,3048.0370443544116,2809.3388266569777
324,324,3268.8190639994277,3171.485046522031,3016.1715725759595,2779.336912921767
325,325,3236.336491578574,3139.258339106028,2984.555470665146,2749.599312093402
326,326,3204.0272012690134,3107.233702575521,2953.1882558949083,2720.124984295359
327,327,3171.905922679573,3075.42576825917,2922.084300226576,2690.927745014372
328,328,3139.979954420204,3043.8417366864787,2891.250545196562,2662.013979996096
329,329,3108.256592391855,3012.488805881141,2860.693930214363,2633.390073549916
330,330,3076.7505580878974,2981.3815996658986,2830.428820871793,2605.069836862627
331,331,3045.4617135069716,2950.519882578764,2800.4547238632877,2577.052222920629
332,332,3014.40477453078,2919.9182732541362,2770.7860003707583,2549.351039893952
333,333,2983.579597513748,2889.576531015709,2741.4221526598785,2521.965237728842
334,334,2953.0008926891132,2859.5092692857083,2712.377537492334,2494.9086215533093
335,335,2922.6833674883846,2829.7310989074194,2683.6665094509326,2468.194994992435
336,336,2892.6268698760036,2800.241771482787,2655.2885642793835,2441.8233034951645
337,337,2862.8386734506594,2771.048464476552,2627.250623988149,2415.7999194239405
338,338,2833.326049161081,2742.1583529347286,2599.5596085741868,2390.131213754951
339,339,2804.103693737772,2713.586037918873,2572.2298644559955,2364.8309844904275
340,340,2775.1788730892613,2685.338689904708,2545.268307872542,2339.905600031551
341,341,2746.551422413826,2657.416048896052,2518.674424996981,2315.353999262971
342,342,2718.2286030262826,2629.8252812536257,2492.455128764757,2291.1825483485645
343,343,2690.217674148051,2602.5735514869516,2466.6173306642877,2267.397612486747
344,344,2662.518464710608,2575.6605940594354,2441.160512540313,2243.998127675537
345,345,2635.138230222322,2549.0935702566194,2416.0915834599227,2220.9904575375253
346,346,2608.0842245963227,2522.8796400152582,2391.417451538884,2198.3809651025404
347,347,2581.356271989191,2497.018533762989,2367.1375957780806,2176.1685845980105
348,348,2554.961623700206,2471.51740931833,2343.258922959779,2154.359678296928
349,349,2528.9149583787666,2446.3908520986233,2319.7957678513712,2132.9680366713
350,350,2503.2160971885633,2421.638590284485,2296.7476083651595,2111.992593499878
351,351,2477.879722114504,2397.2751199849067,2274.1285455008606,2091.446883750115
352,352,2452.9131051923346,2373.307155041063,2251.944317491429,2071.335991648233
353,353,2428.316094684203,2349.733892627045,2230.1930010502842,2051.6573178915964
354,354,2404.0959673264906,2326.5619586388725,2208.8801019714697,2032.4156921993583
355,355,2380.267428562792,2303.8054079265517,2188.01855535501,2013.6233734808982
356,356,2356.8228993754346,2281.4560111244245,2167.5990124302266,1995.2703366020783
357,357,2333.7696582674125,2259.5203966317017,2147.626982528923,1977.3614143015172
358,358,2311.114984789381,2238.005194137828,2128.1079766031103,1959.9014406518365
359,359,2288.8587314123974,2216.9096064933506,2109.0400790880008,1942.887822866866
360,360,2267.0007520953645,2196.2328382752926,2090.421376459246,1926.3179698040863
361,361,2245.548330845453,2175.981524345267,2072.25738578274,1910.1967204608648
362,362,2224.5013252195795,2156.154873348451,2054.5461982051006,1894.5214874128528
363,363,2203.8744515678313,2136.766952954302,2037.3007641857437,1879.3045419957198
364,364,2183.6527151143214,2117.8021199345117,2020.504323566086,1864.528444325942
365,365,2163.8582652805385,2099.2818754832697,2004.1772608809626,1850.2128985659795
366,366,2144.4835406920915,2081.198010220751,1988.3102503531989,1836.3478978749442
367,367,2125.535839426368,2063.557174437341,1972.9088261288925,1822.9382946024916
368,368,2107.0150340944615,2046.35859317199,1957.971097346793,1809.9815153194688
369,369,2088.9210003101102,2029.601494677413,1943.4951765945395,1797.474989238214
370,370,2071.2684734944746,2013.2999672210049,1929.4940367006388,1785.4310049714784
371,371,2054.0424788642263,1997.4383890689362,1915.9509407096627,1773.8321404775422
