,l,ClTT001,ClTT01,ClTT1
49,49,1414.3247616505278,1414.6165923766023,1414.6713842770325
50,50,1434.5930084571442,1434.8627650917394,1434.9149689871952
51,51,1455.120562130169,1455.370075952549,1455.419864237535
52,52,1475.8559009706987,1476.086875814707,1476.1344124832438
53,53,1496.7295106233482,1496.9435353485826,1496.9889766342992
54,54,1517.723874695723,1517.9224232075987,1517.9659175947409
55,55,1538.8363328717724,1539.020764145365,1539.0624523814624
56,56,1560.1798038358534,1560.3513585829494,1560.3913725592995
57,57,1581.8541099991503,1582.0138972575185,1582.0523554898837
58,58,1603.8146602645652,1603.9636540714812,1604.0006605833237
59,59,1625.9722923116801,1626.111331740657,1626.1469760812813
60,60,1648.3046977425852,1648.4344869426113,1648.4688442063182
61,61,1670.8176651322303,1670.938791852271,1670.971924682922
62,62,1693.5179495905934,1693.630959155183,1693.662925705139
63,63,1716.4255463305715,1716.530960167558,1716.5618161033954
64,64,1739.5455922974247,1739.6439079836587,1739.6737065076104
65,65,1762.905507862948,1762.9971991706034,1763.0259910421007
66,66,1786.5441127040551,1786.6296320943952,1786.6574655977868
67,67,1810.4418317897635,1810.5216202483941,1810.5485409991932
68,68,1834.5607759407603,1834.63526547058,1834.6613163824009
69,69,1858.855625898817,1858.9252395647115,1858.9504608692496
70,70,1883.2959173835109,1883.3610693556132,1883.385498621748
71,71,1907.8589955020368,1907.920085612212,1907.9437579381001
72,72,1932.6574449586324,1932.7148367999557,1932.737785525987
73,73,1957.8042315704995,1957.8582470489478,1957.880503947222
74,74,1983.308322679179,1983.3592420473406,1983.3808373355562
75,75,2009.171255771437,2009.2193176589817,2009.2402800126517
76,76,2035.3485636184735,2035.3939693303266,2035.4143257570108
77,77,2061.7157613993504,2061.758692023776,2061.778467326886
78,78,2088.2583551201596,2088.2989758191375,2088.318192468244
79,79,2115.021276457551,2115.0597364817236,2115.0784146169467
80,80,2142.0271710208635,2142.0636037201243,2142.0817611543866
81,81,2169.3006233960214,2169.335147726137,2169.3528003630554
82,82,2196.8516918366277,2196.8844183628157,2196.901581865873
83,83,2224.6552320811124,2224.6862644755347,2224.70295468158
84,84,2252.7083844188855,2252.7378194530743,2252.754052365813
85,85,2281.000860427391,2281.0287879601465,2281.0445797415
86,86,2309.5271855099377,2309.553689433174,2309.569056348858
87,87,2338.2565710784365,2338.281733145871,2338.2966913778723
88,88,2367.1704709987307,2367.1943717632853,2367.208937351543
89,89,2396.2800527292957,2396.3027715141857,2396.3169603401966
90,90,2425.5890557029384,2425.6106705690695,2425.6244983378438
91,91,2455.1079931907466,2455.1285806071096,2455.1420628090846
92,92,2484.837330829362,2484.8569644595354,2484.870116275546
93,93,2514.79173668416,2514.810487050835,2514.8233233115275
94,94,2544.9635945728896,2544.9815290135966,2544.9940641764056
95,95,2575.367574268874,2575.3847568896867,2575.397005015039
96,96,2605.996061492427,2606.0125531200747,2606.0245278470165
97,97,2636.84887139534,2636.8647295281266,2636.8764440495984
98,98,2667.9332486343715,2667.948527392356,2667.9599944303204
99,99,2699.2267256830237,2699.2414757579013,2699.252707538551
100,100,2730.7439780360005,2730.758246641126,2730.7692548703917
101,101,2762.4773974483237,2762.4912282693335,2762.50202410891
102,102,2794.4268053662227,2794.4402385127055,2794.450832556806
103,103,2826.5771678949936,2826.5902398536346,2826.600642106698
104,104,2858.928309207399,2858.9410527970376,2858.9512726525777
105,105,2891.4726264892747,2891.4850708182826,2891.495117039083
106,106,2924.202518275383,2924.21468870175,2924.2245694015883
107,107,2957.11038442464,2957.122302519147,2957.1320251462103
108,108,2990.1811977351867,2990.192881248002,2990.2024525701704
109,109,3023.4222173014105,3023.433680132424,3023.4431062245426
110,110,3056.818418359795,3056.829670532978,3056.8389567662575
111,111,3090.362081634022,3090.373129871935,3090.3822809686844
112,112,3124.0524212812506,3124.0632713716823,3124.0722916516734
113,113,3157.8811001039094,3157.8917574835123,3157.9006509234155
114,114,3191.839781816276,3191.8502515630976,3191.859021795255
115,115,3225.9201309612176,3225.9304177920967,3225.939068105752
116,116,3260.1212411740044,3260.131349446875,3260.139882791867
117,117,3294.43477839327,3294.4447121143767,3294.453131107284
118,118,3328.84498077148,3328.8547436074546,3328.863050540143
119,119,3363.3509436362556,3363.3605389309714,3363.3687357814915
120,120,3397.9443343514245,3397.9537651474984,3397.96185359325
121,121,3432.616820581406,3432.6260896461677,3432.634071079223
122,122,3467.352641858504,3467.361751714227,3467.3696272587003
123,123,3502.150894555672,3502.159847513806,3502.1676180451213
124,124,3537.003246763258,3537.0120449623764,3537.0197111282796
125,125,3571.8939382229564,3571.902583670086,3571.9101459132235
126,126,3606.8220653198478,3606.8305599348428,3606.8380185167202
127,127,3641.771867630909,3641.780213293453,3641.787568319576
128,128,3676.7350129342117,3676.743211533067,3676.7504629790355
129,129,3711.710597177026,3711.718650661074,3711.7257983994255
130,130,3746.6828594034077,3746.6907698340406,3746.697813661596
131,131,3781.6362180804776,3781.6439876226927,3781.650927287
132,132,3816.5780950594904,3816.585725786856,3816.5925610091153
133,133,3851.4863782256066,3851.4938721116805,3851.500602613009
134,134,3886.3612403361744,3886.3685993075474,3886.3752248359615
135,135,3921.187997304424,3921.1952232927115,3921.2017436494316
136,136,3955.9668216470636,3955.9739166393883,3955.9803317042015
137,137,3990.6830291413994,3990.6899952288813,3990.696304984365
138,138,4025.3293639454614,4025.3362033692783,4025.3424079236484
139,139,4059.8911419777805,4059.89785717237,4059.9039567807426
140,140,4094.3759644091037,4094.3825580420894,4094.3885531259803
141,141,4128.761719311218,4128.768194319685,4128.774085484548
142,142,4163.041151868223,4163.047511490996,4163.053299541641
143,143,4197.214436144491,4197.22068395009,4197.226369903839
144,144,4231.2594618094745,4231.265601719471,4231.271186816929
145,145,4265.1764043716885,4265.182440679222,4265.187926392521
146,146,4298.9357268651165,4298.941664248363,4298.947052286854
147,147,4332.530178443754,4332.536021974195,4332.54131428746
148,148,4365.9450811269135,4365.95083627229,4365.956035050478
149,149,4399.1657582981525,4399.171430920039,4399.176538591481
150,150,4432.177534855143,4432.183131201108,4432.188150427236
151,151,4464.95818655469,4464.963713286946,4464.96864696402
152,152,4497.514714548875,4497.520178893179,4497.525030179921
153,153,4529.831714443175,4529.83712420698,4529.841896521122
154,154,4561.9086406447595,4561.9140041884875,4561.918701191384
155,155,4593.737521449364,4593.742847652864,4593.747473231758
156,156,4625.325244223635,4625.330542448072,4625.335100696177
157,157,4656.648985428082,4656.654265473569,4656.658760668099
158,158,4687.715637535315,4687.720909594588,4687.725346172951
159,159,4718.509810685311,4718.515085293838,4718.519467828146
160,160,4749.023546183256,4749.028834166173,4749.033167336306
161,161,4779.234031534619,4779.239343950898,4779.243632516344
162,162,4809.133313920156,4809.138662004497,4809.14291077518
163,163,4838.71344355692,4838.718838659802,4838.72305246617
164,164,4867.9516170461975,4867.957070572604,4867.9612542352115
165,165,4896.847319159614,4896.852842506928,4896.857000805771
166,166,4925.385181108806,4925.390785604391,4925.3949232482655
167,167,4953.557265602876,4953.5629624418625,4953.567084037995
168,168,4981.355638490506,4981.3614386742975,4981.36554869851
169,169,5008.772368737919,5008.778283013937,5008.782385781605
170,170,5035.799528392542,5035.805567195708,5035.809666833764
171,171,5062.421764182317,5062.427937578771,5062.432037998985
172,172,5088.646010852459,5088.652328485987,5088.656433359765
173,173,5114.449492636121,5114.455963677731,5114.460076412654
174,174,5139.824293265468,5139.830926366565,5139.835050084855
175,175,5164.769927518822,5164.776730768354,5164.780868287478
176,176,5189.271206704622,5189.278187577511,5189.28234139384
177,177,5213.320975533831,5213.328140804844,5213.332313082019
178,178,5236.904803338744,5236.912159040569,5236.916351598192
179,179,5260.0231183319265,5260.030669731504,5260.034884035774
180,180,5282.668922404753,5282.676673985035,5282.6809111421735
181,181,5304.827790970208,5304.8357464174915,5304.840007169994
182,182,5326.500157851107,5326.508320048026,5326.51260477382
183,183,5347.679030062685,5347.68740108696,5347.691709801452
184,184,5368.349987643094,5368.358568772021,5368.362901133029
185,185,5388.513468533028,5388.522260253682,5388.526615569235
186,186,5408.155055003282,5408.164057028354,5408.168434267273
187,187,5427.275186885249,5427.284398174372,5427.28879597957
188,188,5445.866876351893,5445.876295138259,5445.880711842645
189,189,5463.915707752868,5463.925331574956,5463.929765219807
190,190,5481.422122505069,5481.431948243153,5481.4363965988105
191,191,5498.379133887429,5498.389157804596,5498.393618393315
192,192,5514.772326893374,5514.78254468067,5514.78701480142
193,193,5530.594714791677,5530.605121617012,5530.609598372041
194,194,5545.85416734594,5545.864757906312,5545.86923822922
195,195,5560.536268942305,5560.5470375189,5560.551518204022
196,196,5574.641460230195,5574.652400745889,5574.656878478698
197,197,5588.170181322517,5588.18128740127,5588.185758789581
198,198,5601.122871708143,5601.134136735776,5601.138598341447
199,199,5613.4776851259085,5613.489102311734,5613.493550682627
200,200,5625.249916303982,5625.261478742752,5625.265910444652
201,201,5636.425159404885,5636.4368601458955,5636.441271795877
202,202,5646.996490681081,5647.008322818673,5647.012711123098
203,203,5656.942142459329,5656.954099199935,5656.958460986395
204,204,5666.270059584249,5666.282134304226,5666.286466550635
205,205,5674.9510442678275,5674.963230568969,5674.967530431298
206,206,5682.993039605964,5683.005331368189,5683.009596206603
207,207,5690.3817028023805,5690.394094233136,5690.398321636302
208,208,5697.110118606775,5697.122604286726,5697.126792094075
209,209,5703.208512763591,5703.221087688171,5703.225234009933
210,210,5708.662540216833,5708.67519983331,5708.67930306812
211,211,5713.480140328847,5713.49288056855,5713.496939418496
212,212,5717.676680254351,5717.689497559776,5717.693511042733
213,213,5721.252669971173,5721.2655613177285,5721.269528776874
214,214,5724.2160474183875,5724.229010330553,5724.232931440977
215,215,5726.567321887901,5726.580354449688,5726.584229222029
216,216,5728.292145769842,5728.305246629405,5728.309075410483
217,217,5729.391028051467,5729.404196419851,5729.407979890272
218,218,5729.864477715609,5729.87771335961,5729.881452528365
219,219,5729.705575489111,5729.718878718307,5729.722574914404
220,220,5728.907402290255,5728.9207739382955,5728.924428799489
221,221,5727.477896023606,5727.491337423934,5727.494952882632
222,222,5725.402709919077,5725.4162228752475,5725.419801141733
223,223,5722.689782718447,5722.703369469327,5722.706913012403
224,224,5719.347053703179,5719.360716883286,5719.364228408528
225,225,5715.375034415145,5715.388777010469,5715.392259436256
226,226,5710.766808718929,5710.7806340186235,5710.7840904501445
227,227,5705.5303179052435,5705.544229449579,5705.547663151035
228,228,5699.666075682253,5699.680077207286,5699.683491572532
229,229,5693.182024906766,5693.1961202861885,5693.199518808052
230,230,5686.071252552026,5686.08544573671,5686.088831975236
231,231,5678.341703114506,5678.355998070245,5678.359375620168
232,232,5670.001321905928,5670.01572254992,5670.019095007608
233,233,5661.043198331576,5661.057708468206,5661.061079398377
234,234,5651.467850905923,5651.482474162387,5651.485847064871
235,235,5641.29065555359,5641.30539531593,5641.308773592776
236,236,5630.4972754443925,5630.512134794499,5630.515521717686
237,237,5619.110516068041,5619.125497722169,5619.128896402227
238,238,5607.123469990425,5607.138576239778,5607.141989595557
239,239,5594.544086850107,5594.559319503989,5594.562750233867
240,240,5581.372888189415,5581.388248521479,5581.391699076241
241,241,5567.610395673995,5567.625884372049,5567.629356929676
242,242,5553.27198765072,5553.2876047705395,5553.291101213128
243,243,5538.358185592982,5538.373930516567,5538.3774524095825
244,244,5522.869510637285,5522.885382035908,5522.888930609945
245,245,5506.821340110566,5506.837335912973,5506.8409120482065
246,246,5490.2216222980915,5490.237739664152,5490.241343877587
247,247,5473.063447904799,5473.079683204851,5473.083315640509
248,248,5455.369619962545,5455.385968762623,5455.389629184755
249,249,5437.1332268292645,5437.149683882407,5437.153371671779
250,250,5418.369640438607,5418.386199682305,5418.389913835612
251,251,5399.071968176915,5399.088622737928,5399.0923618711495
252,252,5379.248260977427,5379.265003186301,5379.268765543561
253,253,5358.899161518181,5358.915982926434,5358.919766389549
254,254,5338.040166888672,5338.057058290857,5338.06086039111
255,255,5316.657058290345,5316.674009752024,5316.677827684854
256,256,5294.765327645545,5294.782328536942,5294.786159179433
257,257,5272.373035659454,5272.3900746945355,5272.393914625577
258,258,5249.495668341321,5249.512733622018,5249.51657914496
259,259,5226.141280133444,5226.158359198661,5226.16220636628
260,260,5202.332778801322,5202.349858680347,5202.353703321919
261,261,5178.070783532798,5178.087850802698,5178.091688552954
262,262,5153.378194901953,5153.395235748493,5153.399062078228
263,263,5128.26305299316,5128.280053274765,5128.283863522822
264,264,5102.7333939905975,5102.750339304841,5102.7541287112335
265,265,5076.789821731435,5076.806697483526,5076.810461223397
266,266,5050.440364324771,5050.45715579748,5050.4608890156405
267,267,5023.700474085565,5023.717166510037,5023.720864355768
268,268,4996.570742433637,4996.587321060512,4996.590978722362
269,269,4969.0517565599885,4969.068206730269,4969.071819470541
270,270,4941.1515277590415,4941.167834974105,4941.171398162772
271,271,4912.892919777009,4912.909069767248,4912.912578914959
272,272,4884.269078724512,4884.285057516011,4884.288508305972
273,273,4855.310288258663,4855.326082237387,4855.329470555817
274,274,4826.009686125719,4826.0252820987025,4826.028604063618
275,275,4796.382691023031,4796.398076276086,4796.401328264157
276,276,4766.4521459726775,4766.46730832413,4766.470486995421
277,277,4736.2186050080145,4736.23353285808,4736.236635178432
278,278,4705.690046674836,4705.704729050214,4705.707752311097
279,279,4674.881874143168,4674.896300736533,4674.899242572197
280,280,4643.809486979453,4643.8236481835065,4643.826506585308
281,281,4612.473424578006,4612.487311513863,4612.490084841617
282,282,4580.88907970233,4580.902684241988,4580.905371232278
283,283,4549.071841932035,4549.085156714811,4549.087756486177
284,284,4517.022241115625,4517.03525955841,4517.037771613372
285,285,4484.7556609292915,4484.768377230583,4484.770801454499
286,286,4452.280053987147,4452.292463124855,4452.294799781608
287,287,4419.618227054779,4419.630324777849,4419.632574502419
288,288,4386.770699461276,4386.782482275226,4386.784646063196
289,289,4353.745416662606,4353.756881809139,4353.758961003244
290,290,4320.565178752022,4320.5763241829045,4320.578320456727
291,291,4287.237927215711,4287.248751561176,4287.250666900138
292,292,4253.764173434893,4253.774675966862,4253.77651264667
293,293,4220.159283882443,4220.1694644729105,4220.171225035649
294,294,4186.438623561138,4186.448482636091,4186.450169864157
295,295,4152.602699433704,4152.612237923009,4152.613854811124
296,296,4118.666873945174,4118.6760932288735,4118.677642954406
297,297,4084.63165173318,4084.640553584686,4084.642039476548
298,298,4050.5198214796014,4050.5284080063084,4050.529833512675
299,299,4016.3393142481586,4016.3475878299823,4016.348956485128
300,300,3982.09806026159,3982.106023488003,3982.107338878538
301,301,3947.8113018288486,3947.8189574349763,3947.820223164793
302,302,3913.4938185845826,3913.501169386954,3913.5023890392654
303,303,3879.152845638149,3879.1598944706025,3879.161071573143
304,304,3844.803045785842,3844.8097954361865,3844.810933427927
305,305,3810.459081171984,3810.465534319972,3810.4666365186868
306,306,3776.120756586629,3776.126915743822,3776.127985314774
307,307,3741.8101612021837,3741.816028654217,3741.8170685802315
308,308,3707.534526795044,3707.540104546823,3707.5411176000125
309,309,3673.3010844070463,3673.3063741313604,3673.3073628467337
310,310,3639.1096359448266,3639.1146389348337,3639.115605586022
311,311,3604.9896958700806,3604.9944129960936,3604.9953595734046
312,312,3570.933635976546,3570.938067647508,3570.9389958384872
313,313,3536.963540462627,3536.9676865926317,3536.9685977653066
314,314,3503.0866357424297,3503.0904957225835,3503.091390911531
315,315,3469.30271870178,3469.3062913776666,3469.307171273027
316,316,3435.633869999391,3435.6371536543593,3435.6380185938892
317,317,3402.0873122113658,3402.090304555789,3402.091154520027
318,318,3368.6776947745657,3368.6803929411954,3368.68122755178
319,319,3335.4048088266222,3335.407209372088,3335.4080278932443
320,320,3302.2758721469118,3302.2779710593745,3302.278772402563
321,321,3269.320385748072,3269.322178460987,3269.3229611926745
322,322,3236.5232786168976,3236.52476002878,3236.525522381267
323,323,3203.914047813926,3203.915212313979,3203.9159521992
324,324,3171.485046522031,3171.485888021426,3171.4866030476037
325,325,3139.258339106028,3139.2588510745954,3139.259538565605
326,326,3107.233702575521,3107.23387808355,3107.234535100844
327,327,3075.42576825917,3075.425600023981,3075.426223390881
328,328,3043.8417366864787,3043.8412171233895,3043.8418034515444
329,329,3012.488805881141,3012.4879271584064,3012.4884728761926
330,330,2981.3815996658986,2981.380353763167,2981.3808551457996
331,331,2950.519882578764,2950.518261348584,2950.518714549673
332,332,2919.9182732541362,2919.9162684859857,2919.9166695702893
333,333,2889.576531015709,2889.5741345020247,2889.5744794791085
334,334,2859.5092692857083,2859.5064728893744,2859.506757747904
335,335,2829.7310989074194,2829.727894630143,2829.7281153725157
336,336,2800.241771482787,2800.2381515337984,2800.238304210831
337,337,2771.048464476552,2771.044421341059,2771.0445020864286
338,338,2742.1583529347286,2742.15387944155,2742.153884505711
339,339,2713.586037918873,2713.581127306692,2713.5810530899776
340,340,2685.338689904708,2685.3333358863897,2685.3331789710214
341,341,2657.416048896052,2657.4102457204935,2657.410002901229
342,342,2629.8252812536257,2629.8190237646163,2629.8186920777835
343,343,2602.5735514869516,2602.566835178558,2602.5664119292273
344,344,2575.6605940594354,2575.6534151274427,2575.6528979145137
345,345,2549.0935702566194,2549.085925645607,2549.085312384597
346,346,2522.8796400152582,2522.8715274609085,2522.8708164042505
347,347,2497.018533762989,2497.0099518292827,2497.009141583973
348,348,2471.51740931833,2471.5083574293108,2471.50744697175
349,349,2446.3908520986233,2446.38133056447,2446.3803192523765
350,350,2421.638590284485,2421.6286003216733,2421.627487902976
351,351,2397.2751199849067,2397.2646637304933,2397.2634503497643
352,352,2373.307155041063,2373.2962355613854,2373.294921765066
353,353,2349.733892627045,2349.72251391954,2349.721100656068
354,354,2326.5619586388725,2326.5501256274088,2326.548614243539
355,355,2303.8054079265517,2303.793126450517,2303.7915186845175
356,356,2281.4560111244245,2281.4432879216615,2281.4415858934412
357,357,2259.5203966317017,2259.5072393154246,2259.505445513676
358,358,2238.005194137828,2237.9916111677117,2237.9897284341832
359,359,2216.9096064933506,2216.8956071410394,2216.893638652064
360,360,2196.2328382752926,2196.218432584595,2196.2163818300364
361,361,2175.981524345267,2175.9667230873797,2175.9645938471717
362,362,2156.154873348451,2156.13968797257,2156.1374842910463
363,363,2136.766952954302,2136.7513955340314,2136.749121692266
364,364,2117.8021199345117,2117.786203110507,2117.783863596889
365,365,2099.2818754832697,2099.2656124025875,2099.263211881891
366,366,2081.198010220751,2081.1814144733994,2081.178957754589
367,367,2063.557174437341,2063.540259990553,2063.537751993615
368,368,2046.35859317199,2046.3413743027493,2046.338820024808
369,369,2029.601494677413,2029.5839859037897,2029.5813903848039
370,370,2013.2999672210049,2013.2821832328518,2013.2795515211717
371,371,1997.4383890689362,1997.420344658516,1997.4176817765847
372,372,1982.0308553587688,1982.0125653518612,1982.0098762623545
373,373,1967.0691797033091,1967.0506588913665,1967.0479484640427
374,374,1952.5600359825353,1952.5412990564203,1952.5385720359577
375,375,1938.4952449685388,1938.4763064543818,1938.4735674294725
376,376,1924.8814877380735,1924.8623619357581,1924.859615309706
377,377,1911.7254489696254,1911.7061498943872,1911.7033998574575
378,378,1899.0115318768158,1898.9920732044184,1898.9893237081596
379,379,1886.7538566315236,1886.7342516474355,1886.7315063811898
380,380,1874.9516902217429,1874.9319517747115,1874.9292141444962
381,381,1863.5968747499999,1863.5770152103776,1863.5742883203113
382,382,1852.696112422016,1852.6761436451466,1852.673430281572
383,383,1842.248680424616,1842.2286137195606,1842.2259163379813
384,384,1832.2464308462002,1832.2262769500182,1832.2235976649556
385,385,1822.6886472906567,1822.6684163484235,1822.6657569262704
386,386,1813.5820447848903,1813.5617463355736,1813.5591081904954
387,387,1804.9259129811821,1804.9055559494586,1804.902940142366
388,388,1796.704687706363,1796.684280400403,1796.6816876409923
389,389,1788.925092610316,1788.9046427254987,1788.9020733773464
390,390,1781.5864256613077,1781.5659402898143,1781.5633943784526
391,391,1774.6879873929145,1774.667473039051,1774.6649502629675
392,392,1768.2142241017734,1768.1936867028671,1768.1911864473138
393,393,1762.1792978501278,1762.158742802766,1762.1562641562573
394,394,1756.5676595688312,1756.5470917601838,1756.544633533534
395,395,1751.378619068945,1751.3580429128601,1751.3556036605917
396,396,1746.6114882574952,1746.590907735016,1746.588485778952
397,397,1742.2581527106347,1742.2375714145624,1742.2351648693914
398,398,1738.325356655905,1738.3047778389725,1738.3023846395695
399,399,1734.804989511664,1734.7844161378912,1734.7820340681494
400,400,1731.6963708879666,1731.6758056867038,1731.6734324096333
401,401,1728.9988449757348,1728.9782904977014,1728.9759235866243
402,402,1726.7044205047487,1726.6838791791351,1726.681516149881
403,403,1724.8125590899886,1724.7920332833312,1724.7896716266312
404,404,1723.3227240968251,1723.3022161727056,1723.2998533866798
405,405,1722.2195239468335,1722.199036325651,1722.1966699482064
406,406,1721.5024255371272,1721.4819607554045,1721.4795883962584
407,407,1721.170897570208,1721.15045833889,1721.1480777109548
408,408,1721.2169822459605,1721.1965715071808,1721.194180457034
409,409,1721.6252953155574,1721.604916297354,1721.6025128345407
410,410,1722.41016789792,1722.389824166411,1722.3874064913236
411,411,1723.541363053287,1723.5210585618227,1723.5186250919276
412,412,1725.0332160725677,1725.0129552074195,1725.0105046016022
413,413,1726.877779421075,1726.8575670432365,1726.8550982240633
414,414,1729.067107894122,1729.0469493768423,1729.0444615505469
415,415,1731.5858303796415,1731.565731641341,1731.5632243153716
416,416,1734.4482917294017,1734.4282592616576,1734.4257322596304
417,417,1737.6316977328074,1737.6117386231513,1737.60919209709
418,418,1741.1429704002396,1741.1230923495325,1741.120526789289
419,419,1744.9667496462957,1744.9469609805178,1744.9443772202917
420,420,1749.109963529028,1749.0902732053382,1749.0876724272466
421,421,1753.5572582877169,1753.5376758947182,1753.5350596293815
422,422,1758.3007118834685,1758.2812476356305,1758.27861775977
423,423,1763.3472624881217,1763.327927214389,1763.3252859454615
424,424,1768.6815668694865,1768.6623719961374,1768.6597218840438
425,425,1774.2957139254154,1774.2766714532806,1774.2740153692266
426,426,1780.1892248122297,1780.1703472884365,1780.1676884110332
427,427,1786.339339666305,1786.320640150753,1786.3179819494783
428,428,1792.7604445216593,1792.7419365484807,1792.7392827646347
429,429,1799.4223595646656,1799.4040570989594,1799.4014117242793
430,430,1806.3246227348438,1806.3065401250228,1806.3039073781283
431,431,1813.4667764119768,1813.4489283380892,1813.4463126389612
432,432,1820.8335107926325,1820.8159122110649,1820.8133181537685
433,433,1828.4318057065025,1828.4144717914924,1828.4119041153667
434,434,1836.2389322170486,1836.2218782994682,1836.2193418590273
435,435,1844.2618794625498,1844.2451209664398,1844.2426207002286
436,436,1852.492784579741,1852.4763369570915,1852.4738778557596
437,437,1860.9237894150835,1860.907668079374,1860.9052551532284
438,438,1869.5470405208164,1869.5312607798403,1869.528899026143
439,439,1878.3621174863026,1878.3466944747988,1878.3443888450815
440,440,1887.3537478532958,1887.33869646592,1887.3364518335782
441,441,1896.5140921176016,1896.4994269427589,1896.4972480711972
442,442,1905.827886964499,1905.8136222195535,1905.8115137311408
443,443,1915.294730240617,1915.2808797089867,1915.2788460550703
444,444,1924.8993674596006,1924.8859444302236,1924.8839898624467
445,445,1934.6339767454872,1934.6209939551245,1934.6191224982804
446,446,1944.4907403615775,1944.4782099403978,1944.476425367044
447,447,1954.4618445766798,1954.4497779975468,1954.4480838045697
448,448,1964.554336219712,1964.5427442515443,1964.541143638873
449,449,1974.7529807712071,1974.7418734367805,1974.740369288412
450,450,1985.0499755966346,1985.039362135117,1985.0379570026041
451,451,1995.4450648873726,1995.434953722448,1995.4336498100195
452,452,2005.9384564792697,2005.928855194188,2005.9276543436988
453,453,2016.5081912545095,2016.4991065708894,2016.4980102524141
454,454,2027.1545979257776,2027.1460356874247,2027.145044993645
455,455,2037.863151080771,2037.8551162431645,2037.8542318866293
456,456,2048.6267560248475,2048.619252650352,2048.6184749636254
457,457,2059.4383202200515,2059.4313514788505,2059.430680417533
458,458,2070.2833247227254,2070.2768928994374,2070.2763280480235
459,459,2081.1472523214493,2081.1413588273244,2081.1408994078406
460,460,2092.045300726759,2092.039946117332,2092.0395910006705
461,461,2102.9480988595865,2102.9432828575964,2102.94303057744
462,462,2113.87827519884,2113.8739967221927,2113.873845491408
463,463,2124.806460676734,2124.802717871248,2124.802665600595
464,464,2135.7552853866905,2135.752075663321,2135.7521199823213
465,465,2146.695381490827,2146.692701567026,2146.6928398468044
466,466,2157.6419515917178,2157.639797536565,2157.6400269144674
467,467,2168.5804850568043,2168.5788523395076,2168.579169745279
468,468,2179.496471255497,2179.49535479683,2179.4957569801372
469,469,2190.3902561056584,2190.389650331896,2190.3901338909495
470,470,2201.2473285290976,2201.2472274279744,2201.2477888390167
471,471,2212.0531770195744,2212.0535741977856,2212.05420984519
472,472,2222.8081462222335,2222.8090349639915,2222.809741170719
473,473,2233.497723423284,2233.499096749425,2233.4998698075824
474,474,2244.122251853618,2244.1241025807612,2244.124938782013
475,475,2254.674645552735,2254.6769663519967,2254.677862017561
