0 0 0.0 0.0 0.0
1 1 0.0 0.0 0.0
2 2 1069.945596495345 0.011109606790622312 0.1870765592690556
3 3 506.674534923061 0.009085507588490029 0.08949803967469064
4 4 287.69369375787596 0.0074832022827117164 0.04824678475694907
5 5 183.68930324616738 0.006273734562059861 0.028069186668976266
6 6 127.26008244489812 0.005353504741451158 0.017735343367313878
7 7 93.5683939892494 0.004634279645030502 0.011793183889472767
8 8 71.902055499174 0.004056109789666596 0.008020493951192007
9 9 57.19678468891683 0.0035810022149502575 0.005813715442778784
10 10 46.75472579182551 0.003184800643071207 0.004258919576801418
11 11 39.04665559142512 0.0028513384419773667 0.0031927340162620295
12 12 33.24162391854005 0.002569042572544668 0.0024677044933985545
13 13 28.712412589601858 0.002328683966068836 0.001940219406176535
14 14 25.109537690647315 0.002123242579077608 0.0015480115076105551
15 15 22.171188851544706 0.001946666671750193 0.0012510192380898646
16 16 19.783320031413876 0.0017939846879622993 0.0010226077694394896
17 17 17.81706868623756 0.0016611469011413014 0.0008445641396526208
18 18 16.160275878404068 0.0015448123817981354 0.0007041255668495724
19 19 14.763668739226395 0.001442282304651838 0.0005921602741721019
20 20 13.552429735063892 0.0013513467962639031 0.0005020188019306791
21 21 12.503609593047697 0.0012738160358536765 0.00042878637200461137
22 22 11.589549798846221 0.0012006087635895396 0.0003687839131185766
23 23 10.783567068157994 0.001134709330228665 0.00031922683477007287
24 24 10.072213855927366 0.0010751344742571435 0.0002779868134748197
25 25 9.442380039330622 0.0010210702391073145 0.00024342271822927415
26 26 8.877637270926101 0.0009718363981190842 0.0002142586317742778
27 27 8.372434975919656 0.0009268590000843407 0.00018949490018211937
28 28 7.917310066902954 0.0008856483332267016 0.00016834243455048623
29 29 7.505145014755941 0.0008477848873825141 0.0001501738319363553
30 30 7.131864628281293 0.000812905060372518 0.00013448675925437306
31 31 6.7888393719181686 0.0007806928274033103 0.00012087808964655148
32 32 6.477490268872644 0.0007508728147114237 0.00010901345005426861
33 33 6.191119631696976 0.0007232036031236169 9.86299530516929e-05
34 34 5.926914095321634 0.000697472799823013 8.950491584467934e-05
35 35 5.685408762717394 0.0006734937604583239 8.145574866154949e-05
36 36 5.459834476787004 0.0006511009375239245 7.433053723757127e-05
37 37 5.251068560735898 0.0006301484686275698 6.800223229007215e-05
38 38 5.057908448135254 0.0006105070156315043 6.236400552119858e-05
39 39 4.878419802074666 0.0005920607757621762 5.732560829790555e-05
40 40 4.710994325314353 0.0005747071200268432 5.281044820394828e-05
41 41 4.554215621028879 0.0005583551851624037 4.875324110835291e-05
42 42 4.407165148415171 0.0005429213827066065 4.5098120942173866e-05
43 43 4.26905573714829 0.0005283329687968043 4.179709988153574e-05
44 44 4.139299076179538 0.0005145232659917192 3.8808816231401945e-05
45 45 4.017402445640741 0.0005014318524247875 3.609749461485389e-05
