 Omega P expXi2 raw_logp raw_xi2
0 0.5 1.0 0.8150021480928527 187.49128101564185 49.32133436621577
1 0.508 0.9966998255285303 0.820408193253999 187.48797538358397 49.3279456303315
2 0.516 0.9937904240652461 0.8252188468008886 187.48505208010556 49.333792237288314
3 0.524 0.9902484682424557 0.8311327484919485 187.4814816263213 49.340933144856805
4 0.532 0.9874708388731781 0.8358150651934686 187.47867270274395 49.34655099201152
5 0.54 0.9850586430276002 0.8399135383142592 187.47622691212823 49.35144257324301
6 0.548 0.9818613623384962 0.8453925433959721 187.47297585616613 49.357944685167205
7 0.556 0.9792413984711328 0.8499222965386345 187.4703039253745 49.36328854675041
8 0.5640000000000001 0.9765374927812156 0.8546354618488251 187.46753888130462 49.36881863489022
9 0.5720000000000001 0.9739303581629298 0.8592171692989439 187.46486553688652 49.37416532372641
10 0.5800000000000001 0.971331473583119 0.8638211456287136 187.46219352010846 49.37950935728253
11 0.5880000000000001 0.9686351131431808 0.8686370251219319 187.45941371741011 49.38506896267919
12 0.5960000000000001 0.9662718264738377 0.8728912083431787 187.45697092515366 49.38995454719215
13 0.6040000000000001 0.9641195035795571 0.87679288401851 187.4547409899559 49.39441441758765
14 0.6120000000000001 0.9615166194022456 0.8815463730227348 187.4520375864089 49.39982122468167
15 0.6200000000000001 0.9591628448803999 0.8858782909433323 187.44958660409358 49.40472318931226
16 0.6280000000000001 0.9568191444209653 0.8902234719652858 187.44714012845708 49.4096161405853
17 0.6360000000000001 0.9548579958098946 0.893884023405249 187.44508837059715 49.413719656305155
18 0.6440000000000001 0.9528350026240759 0.8976837178632524 187.4429674906172 49.41796141626505
19 0.6520000000000001 0.9507136621973935 0.9016942151857104 187.44073866259293 49.42241907231356
20 0.6600000000000001 0.948517975963128 0.9058736385584818 187.43842647784584 49.42704344180776
21 0.6680000000000001 0.9464703288290441 0.9097975144816985 187.43626535851243 49.431365680474585
22 0.6760000000000002 0.9446281479641776 0.9133494853293755 187.43431709249649 49.435262212506466
23 0.6840000000000002 0.9426814414817656 0.9171256480073652 187.43225414831002 49.439388100879384
24 0.6920000000000002 0.9408361763786688 0.9207266990552284 187.43029476584823 49.443306865802995
25 0.7000000000000002 0.939096295056266 0.9241415547657057 187.42844376125566 49.447008874988114
26 0.7080000000000002 0.9373830860379729 0.9275226579270346 187.4266177785014 49.45066084049668
27 0.7160000000000002 0.9356535047369783 0.9309549297351447 187.42477095735427 49.45435448279089
28 0.7240000000000002 0.9337849594452877 0.9346844219979727 187.4227719122402 49.45835257301907
29 0.7320000000000002 0.9321683368771759 0.9379292054393118 187.42103915400259 49.46181808949426
30 0.7400000000000002 0.9306672057590009 0.9409573345001776 187.41942749112764 49.46504141524417
31 0.7480000000000002 0.928863178428996 0.9446159168018535 187.4174871862944 49.468922024910654
32 0.7560000000000002 0.9271844167888659 0.9480396598015824 187.41567822180207 49.47253995389532
33 0.7640000000000002 0.9257259081509838 0.9510293423459388 187.41410393197327 49.47568853355287
34 0.7720000000000002 0.9242143792345595 0.9541426543386341 187.41246979354935 49.47895681040072
35 0.7800000000000002 0.9224751961188008 0.9577438201987934 187.41058622453681 49.4827239484258
36 0.7880000000000003 0.9211413008562431 0.960519626543236 187.40913918227233 49.48561803295481
37 0.7960000000000003 0.9195249689220365 0.9638993782612135 187.40738293522614 49.48913052704719
38 0.8040000000000003 0.9180393185965252 0.9670216326201078 187.40576595707816 49.49236448334314
39 0.8120000000000003 0.9168308321038213 0.9695726000069275 187.4044487121854 49.494998973128624
40 0.8200000000000003 0.9153098284434577 0.9727976255198074 187.4027883549404 49.49831968761865
41 0.8280000000000003 0.9140046685049709 0.9755778366952995 187.4013614158743 49.501173565750854
42 0.8360000000000003 0.9124630967242932 0.9788770247477926 187.39967337935258 49.50454963879426
43 0.8440000000000003 0.9111773888931197 0.9816414431892388 187.3982633338372 49.50736972982503
44 0.8520000000000003 0.909589921655612 0.9850708643596272 187.3965195990606 49.51085719937822
45 0.8600000000000003 0.9082996517881555 0.9878715040056629 187.39510007380125 49.51369624989697
46 0.8680000000000003 0.9068579464901919 0.9910149989377611 187.3935115554241 49.51687328665123
47 0.8760000000000003 0.9056290926148068 0.9937062526988877 187.39215556882982 49.519585259839786
48 0.8840000000000003 0.9040922607408267 0.997087450589586 187.3904571501859 49.522982097127624
49 0.8920000000000003 0.9027746939811986 1.0 187.38899875061784 49.52589889626377
