 Omega P expXi2 raw_logp raw_xi2
0 0.1 0.8586627110525015 1.0 187.40668868966708 49.490519018165294
1 0.10800000000000001 0.8679852480561737 0.9786344918083539 187.417487217004 49.4689219634914
2 0.11600000000000002 0.8777929794408506 0.9568877625352478 187.42872327713434 49.44644984323078
3 0.12400000000000003 0.8877311611847238 0.9355829034629279 187.4399814485567 49.42393350038604
4 0.13200000000000003 0.8978143501385002 0.9146861883580011 187.4512758077047 49.401344782090064
5 0.14000000000000004 0.907651707504774 0.8949664367581468 187.46217322078675 49.37954995592595
6 0.14800000000000005 0.917403953468127 0.8760401117219769 187.47286038939563 49.358175618708195
7 0.15600000000000006 0.9266646263656328 0.8586180946660654 187.4829042140655 49.338087969368445
8 0.16400000000000006 0.9356739987680962 0.8421628590977865 187.49257962171052 49.31873715407841
9 0.17200000000000007 0.9442599328819509 0.826917309028762 187.50171397868718 49.300468440125094
10 0.18000000000000008 0.95210932902323 0.8133389403505784 187.50999236742362 49.283911662652194
11 0.18800000000000008 0.9594919230082097 0.8008709858140731 187.51771639530995 49.26846360687952
12 0.1960000000000001 0.966137863577125 0.7898907010517449 187.524619037763 49.254658321973494
13 0.2040000000000001 0.9723565989936721 0.7798194710639466 187.53103510638732 49.24182618472481
14 0.2120000000000001 0.9776626447568765 0.7713778487021915 187.53647716433164 49.23094206883613
15 0.2200000000000001 0.9828511215435426 0.7632551290859149 187.54177015333187 49.22035609083572
16 0.22800000000000012 0.9864862974188444 0.7576403434838368 187.5454619330838 49.212972531331815
17 0.23600000000000013 0.9900044271564805 0.7522651333070665 187.54902191280894 49.20585257188154
18 0.24400000000000013 0.9932263267039265 0.747392544846976 187.55227105804897 49.19935428140151
19 0.2520000000000001 0.9954034195800925 0.7441268064473198 187.55446059961648 49.19497519826649
20 0.2600000000000001 0.997044641102161 0.7416790288534851 187.55610804220296 49.191680313093535
21 0.2680000000000001 0.9984745879840763 0.7395561862781765 187.55754120015587 49.1888139971877
22 0.27600000000000013 0.9991099654171185 0.7386158535552083 187.55817734589837 49.187541705702714
23 0.28400000000000014 0.9997474785038116 0.7376741614786025 187.5588152234121 49.18626595067526
24 0.29200000000000015 1.0 0.7373016513520316 187.5590677767972 49.18576084390504
25 0.30000000000000016 0.9992907274496163 0.7383486607882089 187.55835825259405 49.18717989231137
26 0.30800000000000016 0.9983307731490757 0.7397692755959877 187.55739715523487 49.189102087029696
27 0.31600000000000017 0.9971037747277258 0.7415910603378728 187.55616734934893 49.191561698801564
28 0.3240000000000002 0.9955206982203424 0.7439514910778066 187.55457841288654 49.19473957172639
29 0.3320000000000002 0.9937205753797045 0.7466492656582422 187.55276855366444 49.19835929017057
30 0.3400000000000002 0.9919169929717416 0.7493669684039006 187.5509519251591 49.20199254718126
31 0.3480000000000002 0.989827079177926 0.7525347251486523 187.54884275819052 49.20621088111842
32 0.3560000000000002 0.9875660327294048 0.7559845477098026 187.54655586094148 49.2107846756165
33 0.3640000000000002 0.9851784473193155 0.7596532533498114 187.54413528736998 49.21562582275949
34 0.3720000000000002 0.9827242811489002 0.7634521687467472 187.541641091486 49.220614214527416
35 0.3800000000000002 0.9796823298949822 0.7682006259909581 187.5385408637623 49.226814669974814
36 0.38800000000000023 0.9768546262577981 0.7726544876925636 187.53565034273524 49.23259571202895
37 0.39600000000000024 0.9738616132031696 0.7774110539076591 187.53258171046292 49.23873297657359
38 0.40400000000000025 0.9708907523013434 0.782175984832601 187.52952644927336 49.24484349895271
39 0.41200000000000025 0.9681660575153536 0.7865847114136446 187.52671611739913 49.250464162701164
40 0.42000000000000026 0.9646573217895293 0.7923171868178206 187.5230854291348 49.257725539229845
41 0.42800000000000027 0.961996061427501 0.7967069737731506 187.5203228543222 49.26325068885507
42 0.4360000000000003 0.9588269085811123 0.8019822926615983 187.51702306483455 49.269850267830364
43 0.4440000000000003 0.9558867228879968 0.8069234707835957 187.51395191314296 49.275992571213536
44 0.4520000000000003 0.9527096677234274 0.812314231528483 187.51062270418643 49.28265098912658
45 0.4600000000000003 0.9496427767225668 0.8175694750507763 187.50739838719215 49.289099623115156
46 0.4680000000000003 0.9464091197767589 0.8231659040650041 187.50398744671426 49.295921504070925
47 0.4760000000000003 0.9435190160942809 0.8282165249726602 187.50092901726347 49.30203836297248
48 0.4840000000000003 0.940198906822656 0.8340761881814847 187.4974039536972 49.30908849010509
49 0.4920000000000003 0.9375558500752125 0.8387854928202482 187.49458882729877 49.3147187429019
