 Omega P expXi2 raw_logp raw_xi2
0 0.5 0.9988845818255129 0.9806804635299272 161.89156408980446 55.2609928871119
1 0.508 0.9981581283400518 0.9821084496729147 161.8908365605295 55.262447945661826
2 0.516 0.9974330489609293 0.9835368471317314 161.89010987921392 55.263901308292986
3 0.524 0.9963154344561913 0.9857446450423273 161.8889887602452 55.266143546230396
4 0.532 0.9954508841253856 0.9874576294842065 161.8881206359306 55.26787979485966
5 0.54 0.9948991323967937 0.9885531828175954 161.8875662090829 55.268988648555016
6 0.548 0.9944514152879865 0.9894435064613096 161.88711609523355 55.269888876253745
7 0.556 0.993748267773496 0.99084420501285 161.88640877438465 55.27130351795153
8 0.5640000000000001 0.9931475816479427 0.9920431534290615 161.8858041265426 55.27251281363564
9 0.5720000000000001 0.9926243075910262 0.9930893645066469 161.88527710320034 55.27356686032018
10 0.5800000000000001 0.9920600517045848 0.9942193684337759 161.8847084929838 55.2747040807532
11 0.5880000000000001 0.9918122115209992 0.9947163139136811 161.88445863800123 55.275203790718344
12 0.5960000000000001 0.9911075978333606 0.9961311751774669 161.88374795498322 55.276625156754406
13 0.6040000000000001 0.9907699965710954 0.9968101469649584 161.8834072666718 55.27730653337721
14 0.6120000000000001 0.9905912606903526 0.9971698953701239 161.88322684941517 55.27766736789052
15 0.6200000000000001 0.9899804398434112 0.9984007885096724 161.88261003673816 55.278900993244505
16 0.6280000000000001 0.9898476897304552 0.9986686008332768 161.88247593407422 55.27916919857241
17 0.6360000000000001 0.9896304960007247 0.9991070035725265 161.88225648863434 55.27960808945217
18 0.6440000000000001 0.9892164181794909 0.9999436145122217 161.88183798447992 55.28044509776098
19 0.6520000000000001 0.9893699609656035 0.9996332711201663 161.88199318901184 55.28013468869717
20 0.6600000000000001 0.9892352020723786 0.9999056404179553 161.88185697295827 55.28040712080429
21 0.6680000000000001 0.98933012158367 0.9997137813010412 161.88195292077484 55.28021522517113
22 0.6760000000000002 0.9891962948558624 0.9999842988410204 161.8818176415823 55.28048578355624
23 0.6840000000000002 0.9892796942035622 0.9998157023897745 161.88190194823875 55.280317170243364
24 0.6920000000000002 0.9893746466458196 0.999623802612397 161.88199792502496 55.28012521667089
25 0.7000000000000002 0.989188529061246 1.0 161.8818097909412 55.28050148483848
26 0.7080000000000002 0.9892645694193998 0.9998462748225485 161.88188665943835 55.280347747844104
27 0.7160000000000002 0.989603670937238 0.9991611696449212 161.88222938212624 55.27966230246835
28 0.7240000000000002 0.9895268686487066 0.9993162757767011 161.88215176997582 55.27981752676918
29 0.7320000000000002 0.9901463236716204 0.9980662830583296 161.88277758543418 55.27856589585248
30 0.7400000000000002 0.9900657536745419 0.9982287318031563 161.88269621031478 55.278728646091274
31 0.7480000000000002 0.9904652765100638 0.9974235854783445 161.8830996605358 55.27792174564922
32 0.7560000000000002 0.9907859810789436 0.9967779838310931 161.88342339996103 55.2772742667988
33 0.7640000000000002 0.9913090794723114 0.9957262928863594 161.88395122369252 55.276218619335765
34 0.7720000000000002 0.991522936743997 0.9952968114572706 161.88416693260862 55.27578720150358
35 0.7800000000000002 0.9920534013653988 0.994232698196431 161.8847017893962 55.27471748792844
36 0.7880000000000003 0.9924048960198906 0.9935285388515779 161.8850560368587 55.27400899300341
37 0.7960000000000003 0.9926013498286997 0.9931353031370187 161.88525397458295 55.27361311755495
38 0.8040000000000003 0.9932446326200686 0.9918492957518186 161.88590184236278 55.272317381995244
39 0.8120000000000003 0.9937922218423328 0.9907565595869451 161.88645300399313 55.27121505873459
40 0.8200000000000003 0.9943558719228064 0.9896336583106298 161.8870200141644 55.27008103839203
41 0.8280000000000003 0.994916874029055 0.9885179268256467 161.88758404151787 55.26895298368512
42 0.8360000000000003 0.9954306735626804 0.9874977272578769 161.88810033280143 55.26792040111796
43 0.8440000000000003 0.9960217331433208 0.9863260724790364 161.8886939293102 55.26673320810042
44 0.8520000000000003 0.9966615112398467 0.9850601917875627 161.88933605657283 55.26544895357516
45 0.8600000000000003 0.9973352300211918 0.9837297877734883 161.8900118037223 55.264097459276236
46 0.8680000000000003 0.9979228198899904 0.9825716631775568 161.89060079008004 55.26291948656072
47 0.8760000000000003 0.9986940839343614 0.9810546229059467 161.89137336100364 55.26137434471353
48 0.8840000000000003 0.9992852454183276 0.9798942131806087 161.89196512038026 55.26019082596033
49 0.8920000000000003 1.0 0.9784939460263375 161.89268013052077 55.2587608056793
