 Omega P expXi2 raw_logp raw_xi2
0 0.1 0.9504327161553278 1.0 183.9162867474695 31.466659650349133
1 0.10800000000000001 0.951978377559139 0.9967553745999133 183.91791169777497 31.46340974973824
2 0.11600000000000002 0.9537600364945275 0.9930349012130029 183.91978148162497 31.459670182038227
3 0.12400000000000003 0.955677595863445 0.9890538661811733 183.9217899892411 31.455653166805995
4 0.13200000000000003 0.9577374968286996 0.9848039291120736 183.92394310465124 31.45134693598565
5 0.14000000000000004 0.9599323954653399 0.9803055423286084 183.9262322364814 31.446768672325323
6 0.14800000000000005 0.9620762310274121 0.9759414966165469 183.92846306564795 31.442307013992252
7 0.15600000000000006 0.9643968350317152 0.9712503802034312 183.93087224039076 31.43748866450662
8 0.16400000000000006 0.9666182547288251 0.9667913798931843 183.93317302062684 31.432887104034506
9 0.17200000000000007 0.9688953171818306 0.9622524840291125 183.93552595014032 31.4281812450075
10 0.18000000000000008 0.9710830824091103 0.9579216267286805 183.93778140427855 31.423670336731046
11 0.18800000000000008 0.9732139527525898 0.9537314439850022 183.93997332367985 31.41928649792843
12 0.1960000000000001 0.9752287899094045 0.9497946682668155 183.9420414756772 31.415150193933744
13 0.2040000000000001 0.9772496220658183 0.9458706123288994 183.94411149383015 31.411010157627853
14 0.2120000000000001 0.9789617838229113 0.9425649321417927 183.94586198172644 31.407509181835255
15 0.2200000000000001 0.9808006711166154 0.9390338459840495 183.9477386253255 31.40375589463711
16 0.22800000000000012 0.9824979937309941 0.9357921769650924 183.94946767762676 31.400297790034625
17 0.23600000000000013 0.9839535379775919 0.9330256246601708 183.95094805432453 31.397337036639087
18 0.24400000000000013 0.9854746995370874 0.9301474435665694 183.9524928294354 31.394247486417356
19 0.2520000000000001 0.9868535810882382 0.9275499617446874 183.9538910568901 31.39145103150798
20 0.2600000000000001 0.9878425189229709 0.9256937345018778 183.95489266713017 31.389447811027797
21 0.2680000000000001 0.9891371200308098 0.9232721897775126 183.95620234302908 31.38682845923003
22 0.27600000000000013 0.9902005069256226 0.921290230851521 183.95727683075935 31.38467948376944
23 0.28400000000000014 0.9909402856243674 0.9199151803166047 183.95802365171818 31.383185841851795
24 0.29200000000000015 0.9921189906614225 0.9177306348123352 183.95921242624445 31.380808292799262
25 0.30000000000000016 0.9928426311683128 0.9163933331669154 183.95994154919674 31.379350046894682
26 0.30800000000000016 0.9934090677400509 0.91534858588828 183.96051190650584 31.378209332276477
27 0.31600000000000017 0.99409575896954 0.9140844325218703 183.96120291489746 31.376827315493248
28 0.3240000000000002 0.9946739212928921 0.9130221033029704 183.96178434204347 31.375664461201197
29 0.3320000000000002 0.9954900731981389 0.9115256358086704 183.96260452766964 31.37402408994888
30 0.3400000000000002 0.9956951265979148 0.9111502353887159 183.96281048882335 31.37361216764147
31 0.3480000000000002 0.9963079242177441 0.9100297404693718 183.96342574655492 31.372381652178326
32 0.3560000000000002 0.9967082617404383 0.9092988427739864 183.963827486923 31.37157817144215
33 0.3640000000000002 0.9969518285694559 0.9088545926608323 183.96407182830438 31.371089488679367
34 0.3720000000000002 0.997185585237811 0.9084285417355792 183.96430627219758 31.370620600892984
35 0.3800000000000002 0.9974971567807511 0.9078611290343847 183.96461867430435 31.369995796679444
36 0.38800000000000023 0.9978649546983576 0.9071920046320081 183.96498732711143 31.369258491065324
37 0.39600000000000024 0.9980881681047536 0.9067862794050501 183.96521099309314 31.368811159101877
38 0.40400000000000025 0.9982735221240897 0.9064495763390565 183.9653966849152 31.368439775457773
39 0.41200000000000025 0.998421492781314 0.9061809162564254 183.96554490049783 31.368143344292463
40 0.42000000000000026 0.9987399959992729 0.9056030370934924 183.96586385639844 31.367505432491267
41 0.42800000000000027 0.9988054366507876 0.9054843727187183 183.9659293774629 31.367374390362322
42 0.4360000000000003 0.9994138357942708 0.9043822702332976 183.9665383188045 31.366156507679158
43 0.4440000000000003 0.9991596230663691 0.9048425264840524 183.96628392462335 31.366665296041464
44 0.4520000000000003 0.9994805631426077 0.9042615174771851 183.9666050830602 31.36602297916778
45 0.4600000000000003 0.9988919301115577 0.9053275687964151 183.96601597061988 31.36720120404838
46 0.4680000000000003 0.9999034226255564 0.9034968542192792 183.9670280728333 31.36517699962153
47 0.4760000000000003 0.9996441372561004 0.9039656088256312 183.96676872879357 31.365695687701027
48 0.4840000000000003 0.9997030014995343 0.903859157839711 183.96682761225838 31.365577920771393
49 0.4920000000000003 1.0 0.9033223479383746 183.96712465487164 31.36498383554486
