0 0.000000e+00 1 0.000000e+00 1 0.000000e+00 1
1 0.000000e+00 1 0.000000e+00 1 0.000000e+00 1
2 1.183751e-03 0 3.165934e-03 0 1.831529e-04 0
3 5.508778e-04 0 2.840269e-03 0 9.617556e-05 0
4 3.077187e-04 0 2.484002e-03 0 5.594833e-05 0
5 1.934298e-04 0 2.160817e-03 0 3.488276e-05 0
6 1.320799e-04 0 1.887705e-03 0 2.290627e-05 0
7 9.588133e-05 0 1.662854e-03 0 1.567801e-05 0
8 7.289798e-05 0 1.478493e-03 0 1.110776e-05 0
9 5.746596e-05 0 1.326111e-03 0 8.105496e-06 0
10 4.662919e-05 0 1.198390e-03 0 6.067889e-06 0
11 3.871724e-05 0 1.097694e-03 0 4.611053e-06 0
12 3.280102e-05 0 1.002173e-03 0 3.599384e-06 0
13 2.822460e-05 0 9.188894e-04 0 2.858550e-06 0
14 2.459326e-05 0 8.455309e-04 0 2.304456e-06 0
15 2.167383e-05 0 7.804379e-04 0 1.882136e-06 0
16 1.930345e-05 0 7.223941e-04 0 1.554773e-06 0
17 1.735472e-05 0 6.704692e-04 0 1.297172e-06 0
18 1.571861e-05 0 6.239177e-04 0 1.091768e-06 0
19 1.434566e-05 0 5.821155e-04 0 9.260420e-07 0
20 1.315877e-05 0 5.445285e-04 0 7.909442e-07 0
21 1.212994e-05 0 5.106823e-04 0 6.798029e-07 0
22 1.123534e-05 0 4.801528e-04 0 5.876311e-07 0
23 1.045034e-05 0 4.525620e-04 0 5.106362e-07 0
24 9.758197e-06 0 4.275705e-04 0 4.459040e-07 0
25 9.144057e-06 0 4.048689e-04 0 3.911641e-07 0
26 8.594979e-06 0 3.842074e-04 0 3.446235e-07 0
27 8.103723e-06 0 3.653348e-04 0 3.048618e-07 0
28 7.661301e-06 0 3.480482e-04 0 2.707336e-07 0
29 7.261767e-06 0 3.321677e-04 0 2.413151e-07 0
30 6.898661e-06 0 3.175369e-04 0 2.158505e-07 0
31 6.567570e-06 0 3.040344e-04 0 1.937245e-07 0
32 6.265330e-06 0 2.915054e-04 0 1.744261e-07 0
33 5.989181e-06 0 2.798850e-04 0 1.575309e-07 0
34 5.735118e-06 0 2.690733e-04 0 1.426921e-07 0
35 5.500276e-06 0 2.589922e-04 0 1.296115e-07 0
36 5.283154e-06 0 2.495751e-04 0 1.180454e-07 0
37 5.081064e-06 0 2.407653e-04 0 1.077853e-07 0
38 4.894690e-06 0 2.325081e-04 0 9.865598e-08 0
39 4.722051e-06 0 2.247567e-04 0 9.050872e-08 0
40 4.560669e-06 0 2.174729e-04 0 8.321725e-08 0
