    0    0.000000e+00   1    0.000000e+00   1    0.000000e+00   1
    1    0.000000e+00   1    0.000000e+00   1    0.000000e+00   1
    2    1.183751e-03   0    6.385297e-03   0    1.989324e-04   0
    3    5.508778e-04   0    5.421347e-03   0    9.904543e-05   0
    4    3.077187e-04   0    4.560950e-03   0    5.507628e-05   0
    5    1.934298e-04   0    3.868584e-03   0    3.308473e-05   0
    6    1.320799e-04   0    3.326636e-03   0    2.108972e-05   0
    7    9.588133e-05   0    2.900163e-03   0    1.410739e-05   0
    8    7.289798e-05   0    2.557707e-03   0    9.824116e-06   0
    9    5.746596e-05   0    2.276085e-03   0    7.077652e-06   0
   10    4.662919e-05   0    2.039532e-03   0    5.247668e-06   0
   11    3.871724e-05   0    1.853203e-03   0    3.943633e-06   0
   12    3.280102e-05   0    1.676299e-03   0    3.061726e-06   0
   13    2.822460e-05   0    1.522935e-03   0    2.418901e-06   0
   14    2.459326e-05   0    1.389390e-03   0    1.939516e-06   0
   15    2.167383e-05   0    1.272788e-03   0    1.574942e-06   0
   16    1.930345e-05   0    1.170755e-03   0    1.293030e-06   0
   17    1.735472e-05   0    1.081273e-03   0    1.071893e-06   0
   18    1.571861e-05   0    1.002582e-03   0    8.962938e-07   0
   19    1.434566e-05   0    9.331464e-04   0    7.553674e-07   0
   20    1.315877e-05   0    8.716363e-04   0    6.412047e-07   0
   21    1.212994e-05   0    8.169082e-04   0    5.479515e-07   0
   22    1.123534e-05   0    7.679889e-04   0    4.712030e-07   0
   23    1.045034e-05   0    7.240559e-04   0    4.075918e-07   0
   24    9.758197e-06   0    6.844217e-04   0    3.545318e-07   0
   25    9.144057e-06   0    6.484899e-04   0    3.099996e-07   0
   26    8.594979e-06   0    6.158477e-04   0    2.724059e-07   0
   27    8.103723e-06   0    5.860264e-04   0    2.404925e-07   0
   28    7.661301e-06   0    5.587135e-04   0    2.132556e-07   0
   29    7.261767e-06   0    5.336272e-04   0    1.898901e-07   0
   30    6.898661e-06   0    5.105214e-04   0    1.697485e-07   0
   31    6.567570e-06   0    4.891933e-04   0    1.523017e-07   0
   32    6.265330e-06   0    4.694632e-04   0    1.371235e-07   0
   33    5.989181e-06   0    4.511714e-04   0    1.238600e-07   0
   34    5.735118e-06   0    4.341833e-04   0    1.122234e-07   0
   35    5.500276e-06   0    4.183766e-04   0    1.019744e-07   0
   36    5.283154e-06   0    4.036437e-04   0    9.291480e-08   0
   37    5.081064e-06   0    3.898858e-04   0    8.487855e-08   0
   38    4.894690e-06   0    3.770185e-04   0    7.772697e-08   0
   39    4.722051e-06   0    3.649647e-04   0    7.134307e-08   0
