87 1.852373e-06 1 5.238030e-05 1 8.391910e-09 1
88 1.833209e-06 1 5.169725e-05 1 8.085184e-09 1
89 1.814670e-06 1 5.103272e-05 1 7.793216e-09 1
90 1.796652e-06 1 5.038572e-05 1 7.515149e-09 1
91 1.779134e-06 1 4.975591e-05 1 7.250176e-09 1
92 1.762096e-06 1 4.914217e-05 1 6.997542e-09 1
93 1.745591e-06 1 4.854432e-05 1 6.756531e-09 1
94 1.729458e-06 1 4.796154e-05 1 6.526502e-09 1
95 1.713820e-06 1 4.739318e-05 1 6.306829e-09 1
96 1.698388e-06 1 4.683891e-05 1 6.096934e-09 1
97 1.683556e-06 1 4.629807e-05 1 5.896307e-09 1
98 1.669103e-06 1 4.577018e-05 1 5.704410e-09 1
99 1.654952e-06 1 4.525474e-05 1 5.520794e-09 1
100 1.641216e-06 1 4.475142e-05 1 5.345024e-09 1
101 1.627760e-06 1 4.425974e-05 1 5.176678e-09 1
102 1.614812e-06 1 4.377936e-05 1 5.015373e-09 1
103 1.602000e-06 1 4.330963e-05 1 4.860736e-09 1
104 1.589495e-06 1 4.285039e-05 1 4.712435e-09 1
105 1.577287e-06 1 4.240130e-05 1 4.570138e-09 1
106 1.565421e-06 1 4.196188e-05 1 4.433562e-09 1
107 1.553614e-06 1 4.153197e-05 1 4.302413e-09 1
108 1.542187e-06 1 4.111122e-05 1 4.176435e-09 1
109 1.530968e-06 1 4.069917e-05 1 4.055360e-09 1
110 1.520005e-06 1 4.029563e-05 1 3.938957e-09 1
111 1.509186e-06 1 3.990028e-05 1 3.826995e-09 1
112 1.498660e-06 1 3.951297e-05 1 3.719283e-09 1
113 1.488317e-06 1 3.913335e-05 1 3.615603e-09 1
114 1.478153e-06 1 3.876127e-05 1 3.515776e-09 1
115 1.468258e-06 1 3.839640e-05 1 3.419622e-09 1
116 1.458437e-06 1 3.803857e-05 1 3.326989e-09 1
117 1.448872e-06 1 3.768762e-05 1 3.237683e-09 1
118 1.439511e-06 1 3.734307e-05 1 3.151590e-09 1
119 1.430215e-06 1 3.700507e-05 1 3.068544e-09 1
120 1.421115e-06 1 3.667329e-05 1 2.988429e-09 1
121 1.412119e-06 1 3.634741e-05 1 2.911104e-09 1
122 1.403269e-06 1 3.602743e-05 1 2.836442e-09 1
123 1.394518e-06 1 3.571319e-05 1 2.764339e-09 1
124 1.385867e-06 1 3.540435e-05 1 2.694694e-09 1
125 1.377353e-06 1 3.510092e-05 1 2.627379e-09 1
126 1.368934e-06 1 3.480273e-05 1 2.562330e-09 1
127 1.360608e-06 1 3.450962e-05 1 2.499418e-09 1
128 1.352375e-06 1 3.422126e-05 1 2.438579e-09 1
