5.000000000000000278e-02 5.265716135810883003e+01
5.629370629370629431e-02 5.265934099240799071e+01
6.258741258741258584e-02 5.266095556681457879e+01
6.888111888111889125e-02 5.266198789263942359e+01
7.517482517482518278e-02 5.266244384267075418e+01
8.146853146853147432e-02 5.266234158558782497e+01
8.776223776223776585e-02 5.266176696173703675e+01
9.405594405594405738e-02 5.266065251879815889e+01
1.003496503496503489e-01 5.265923397597493505e+01
1.066433566433566404e-01 5.265741082138382723e+01
1.129370629370629320e-01 5.265529329857044871e+01
1.192307692307692235e-01 5.265290436600301405e+01
1.255244755244755428e-01 5.265043084349100866e+01
1.318181818181818343e-01 5.264815141848146141e+01
1.381118881118881259e-01 5.264464465958129580e+01
1.444055944055944174e-01 5.264184901352165724e+01
1.506993006993007089e-01 5.263914625247937806e+01
1.569930069930070005e-01 5.263576526108360554e+01
1.632867132867132920e-01 5.263335876420847370e+01
1.695804195804195835e-01 5.263035631554325278e+01
1.758741258741258751e-01 5.262753470752404894e+01
1.821678321678321666e-01 5.262524806464054450e+01
1.884615384615384581e-01 5.262229939818335822e+01
1.947552447552447497e-01 5.262030903187810793e+01
2.010489510489510412e-01 5.261755808050597949e+01
2.073426573426573327e-01 5.261584424002615634e+01
2.136363636363636243e-01 5.261417734310005301e+01
2.199300699300699158e-01 5.261261193784056189e+01
2.262237762237762073e-01 5.261074783144727007e+01
2.325174825174824988e-01 5.260821083115843066e+01
2.388111888111887904e-01 5.260784050404942747e+01
2.451048951048950819e-01 5.260715958051550700e+01
2.513986013986013734e-01 5.260582862426084461e+01
2.576923076923076650e-01 5.260437095367641547e+01
2.639860139860139565e-01 5.260428172883116815e+01
2.702797202797202480e-01 5.260426506430307114e+01
2.765734265734265396e-01 5.260294128351239351e+01
2.828671328671328311e-01 5.260306821842211633e+01
2.891608391608391226e-01 5.260342964118337505e+01
2.954545454545454142e-01 5.260276495427303445e+01
3.017482517482517057e-01 5.260369067569893531e+01
3.080419580419579972e-01 5.260327652040769664e+01
3.143356643356642888e-01 5.260460000446565232e+01
3.206293706293705803e-01 5.260525132011659366e+01
3.269230769230768718e-01 5.260611169501989082e+01
3.332167832167831634e-01 5.260686241149029030e+01
3.395104895104894549e-01 5.260715345144993194e+01
3.458041958041957464e-01 5.260791347091031867e+01
3.520979020979020935e-01 5.260685914304528410e+01
3.583916083916083850e-01 5.260994338784701796e+01
3.646853146853146765e-01 5.261078655171533569e+01
3.709790209790209681e-01 5.261105064335426107e+01
3.772727272727272596e-01 5.261218056853296332e+01
3.835664335664335511e-01 5.261388942397314139e+01
3.898601398601398427e-01 5.261445116831006175e+01
3.961538461538461342e-01 5.261688343400085444e+01
4.024475524475524257e-01 5.261814523557645629e+01
4.087412587412587173e-01 5.261858206218612821e+01
4.150349650349650088e-01 5.261877368474171845e+01
4.213286713286713003e-01 5.262159127840136819e+01
4.276223776223775919e-01 5.262259231213929667e+01
4.339160839160838834e-01 5.262321120462858914e+01
4.402097902097901749e-01 5.262561372127341031e+01
4.465034965034964665e-01 5.262583198608424340e+01
4.527972027972027580e-01 5.262727820772914811e+01
4.590909090909090495e-01 5.262893016956716252e+01
4.653846153846153411e-01 5.263182144838980747e+01
4.716783216783216326e-01 5.263184386018895822e+01
4.779720279720279241e-01 5.263240464675430985e+01
4.842657342657342157e-01 5.263351588591232399e+01
4.905594405594405072e-01 5.263526614039662377e+01
4.968531468531467987e-01 5.263542863409555395e+01
5.031468531468531458e-01 5.263596167185975361e+01
5.094405594405594373e-01 5.263838911869547132e+01
5.157342657342657288e-01 5.263950044438429643e+01
5.220279720279720204e-01 5.263978078448060671e+01
5.283216783216783119e-01 5.264075990284508322e+01
5.346153846153846034e-01 5.264364775007540231e+01
