0 0
1 0
2 0.196391
3 0.0938605
4 0.0502859
5 0.0297106
6 0.0186368
7 0.0123169
8 0.00846383
9 0.00607373
10 0.00443793
11 0.00336769
12 0.00260393
13 0.00204803
14 0.00163455
15 0.00132137
16 0.00108046
17 0.000892631
18 0.000744444
19 0.000626276
20 0.000531118
21 0.00045379
22 0.000390417
23 0.000338057
24 0.000294474
25 0.000257935
26 0.000227096
27 0.000200902
28 0.000178522
29 0.000159294
30 0.000142687
31 0.000128275
32 0.000115712
33 0.000104712
34 9.50435e-05
35 8.65132e-05
36 7.89607e-05
37 7.22516e-05
38 6.62731e-05
39 6.09297e-05
40 5.61404e-05
41 5.18362e-05
42 4.79579e-05
43 4.44547e-05
44 4.1283e-05
45 3.84047e-05
46 3.57872e-05
47 3.34017e-05
48 3.12233e-05
49 2.92302e-05
50 2.74033e-05
51 2.57256e-05
52 2.41823e-05
53 2.27603e-05
54 2.14479e-05
55 2.02348e-05
56 1.91118e-05
57 1.80707e-05
58 1.71042e-05
59 1.62058e-05
60 1.53695e-05
61 1.45901e-05
62 1.38628e-05
63 1.31834e-05
64 1.25479e-05
65 1.19529e-05
66 1.13952e-05
67 1.08718e-05
68 1.03803e-05
69 9.91815e-06
70 9.48323e-06
71 9.07356e-06
72 8.68732e-06
73 8.32285e-06
74 7.97863e-06
75 7.65327e-06
76 7.34549e-06
77 7.0541e-06
78 6.77803e-06
79 6.51626e-06
80 6.26789e-06
81 6.03206e-06
82 5.80798e-06
83 5.59492e-06
84 5.3922e-06
85 5.19921e-06
86 5.01536e-06
87 4.8401e-06
88 4.67295e-06
89 4.51343e-06
90 4.3611e-06
91 4.21556e-06
92 4.07644e-06
93 3.94338e-06
94 3.81604e-06
95 3.69413e-06
96 3.57735e-06
97 3.46543e-06
98 3.35812e-06
99 3.25519e-06
100 3.1564e-06
101 3.06155e-06
102 2.97044e-06
103 2.88289e-06
104 2.79872e-06
105 2.71778e-06
106 2.63989e-06
107 2.56493e-06
108 2.49275e-06
109 2.42323e-06
110 2.35623e-06
111 2.29165e-06
112 2.22938e-06
113 2.16931e-06
114 2.11134e-06
115 2.05539e-06
116 2.00136e-06
117 1.94917e-06
118 1.89875e-06
119 1.85002e-06
120 1.8029e-06
121 1.75733e-06
122 1.71326e-06
123 1.6706e-06
124 1.62931e-06
125 1.58934e-06
126 1.55063e-06
127 1.51312e-06
128 1.47679e-06
