 Omega P expXi2 raw_logp raw_xi2
0 0.3 0.6879475342737351 0.008363091221854973 612.5706747508161 173.82699463147293
1 0.301 0.7676293810331637 0.00671698367415192 612.6802692140039 173.6078057050972
2 0.302 0.8407887768938637 0.005598912222242033 612.7713026454592 173.42573884218686
3 0.303 0.9048882300145865 0.0048337879206435085 612.8447736074402 173.27879691822486
4 0.304 0.9532090829655807 0.004356132957030987 612.8967964482118 173.17475123668146
5 0.305 0.9854315362588808 0.004075909733738098 612.9300418272215 173.10826047866206
6 0.306 1.0 0.003958015319036984 612.9447174530958 173.07890922691348
7 0.307 0.9973505533774126 0.003979072065764196 612.9420644904778 173.0842151521495
8 0.308 0.9755740845895841 0.00415869395011663 612.9199882765413 173.12836758002248
9 0.309 0.9376066222338657 0.004502317715234359 612.8802926558742 173.2077588213567
10 0.31 0.8848076912830394 0.005055681339822535 612.8223324975237 173.3236791380578
11 0.311 0.8198069844603301 0.005889172056010413 612.7460311018601 173.47628192938492
12 0.312 0.7460308049980081 0.007111544786085871 612.6517290670279 173.6648859990494
13 0.313 0.6667128726380039 0.008904300129551172 612.5393216515429 173.88970083001948
14 0.314 0.5855406272651863 0.011544188339400588 612.4094977437538 174.14934864559754
15 0.315 0.5057616546201206 0.015473397135118618 612.2630276941276 174.44228874484998
16 0.316 0.42940483889381803 0.021465628185974535 612.0993623284604 174.76961947618443
17 0.317 0.3579416678752329 0.03089249292814793 611.9173322083424 175.13367971642026
18 0.318 0.2936281536249586 0.04590733503866987 611.7192763573499 175.5297914184053
19 0.319 0.23621343760167154 0.07093625732880246 611.5016979670363 175.9649481990326
20 0.32 0.18783227403043265 0.11218558008898191 611.2725115793199 176.42332097446535
21 0.321 0.1465163223290959 0.18437645168381592 611.0240990115802 176.9201461099446
22 0.322 0.11231768557757656 0.3137481539584092 610.7582935085661 177.45175711597295
23 0.323 0.08476186151162309 0.5509047269869561 610.4768078694201 178.01472839426498
24 0.324 0.06291275958847554 1.0 610.1787111723904 178.6109217883243
