 Omega P expXi2 raw_logp raw_xi2
0 0.275 9.190724905531249e-05 1.0 603.1455537336884 192.6772366657283
1 0.276 0.00017372121295805324 0.279894154292557 603.7822256175206 191.40389289806396
2 0.277 0.00032140394891328063 0.08177058737977333 604.3974725674473 190.17339899821053
3 0.278 0.0005790357752482177 0.02519351358099281 604.9861380912769 188.99606795055143
4 0.279 0.0010228285816712825 0.008074094414394524 605.5551010151817 187.85814210274174
5 0.28 0.001765594647445597 0.0027096770130192846 606.101016650979 186.76631083114714
6 0.281 0.002984293527832435 0.0009484544098152962 606.6258921513412 185.7165598304228
7 0.28200000000000003 0.004929279863369549 0.00034764227373879254 607.1277220116475 184.71290010981008
8 0.28300000000000003 0.00796837269699969 0.00013303326707362652 607.6080094000116 183.752325333082
9 0.28400000000000003 0.012645315551423373 5.2825083449568155e-05 608.069815941052 182.82871225100115
10 0.28500000000000003 0.019578554345221672 2.2036280525544082e-05 608.506963907741 181.9544163176231
11 0.28600000000000003 0.0296678169890804 9.596842150347692e-06 608.9225919618265 181.12316020945218
12 0.28700000000000003 0.04403387350700856 4.35637997623346e-06 609.3174882967672 180.33336753957065
13 0.28800000000000003 0.0640098836551099 2.061604998742267e-06 609.6915666101487 179.58521091280775
14 0.28900000000000003 0.09238838966100447 9.896115136433973e-07 610.0585304243345 178.85128328443616
15 0.29000000000000004 0.12678928054624514 5.254537057530721e-07 610.3750556067521 178.21823291960087
16 0.29100000000000004 0.1730259128448843 2.8214816876273225e-07 610.685970475113 177.59640318287907
17 0.29200000000000004 0.23108434748934542 1.5818251460552095e-07 610.975311891122 177.01772035086097
18 0.29300000000000004 0.30284119946182203 9.210211832271109e-08 611.24573768054 176.47686877202523
19 0.29400000000000004 0.3887235919797614 5.5900763028169145e-08 611.4953976371887 175.97754885872757
20 0.29500000000000004 0.48849696205552584 3.539776158371403e-08 611.7238623591406 175.5206194148239
21 0.29600000000000004 0.6018636235340543 2.3318646740211735e-08 611.9325599872664 175.1032241585723
22 0.29700000000000004 0.7273167612935509 1.5968066841113897e-08 612.1218911994107 174.72456173428372
23 0.29800000000000004 0.8614186676640769 1.138337324777418e-08 612.2911097502938 174.38612463251746
24 0.29900000000000004 1.0 8.446942428915237e-09 612.4402843855835 174.08777536193816
