 Omega P expXi2 raw_logp raw_xi2
0 0.275 3.1775254900892484e-15 1.0 481.61603005094486 228.55424504304565
1 0.276 1.9531891915473772e-14 0.02646607029135721 483.43197591730643 224.92235331032248
2 0.277 1.1511132133961177e-13 0.0007619772553331355 485.2058269766285 221.37465119167837
3 0.278 6.552353030090874e-13 2.3517086109686864e-05 486.9449217171964 217.89646171054255
4 0.279 3.606039364228018e-12 7.764565533515234e-07 488.6502926248552 214.48571989522503
5 0.28 1.9035309636290924e-11 2.786494531239835e-08 490.3139782402038 211.1583486645277
6 0.281 9.72607170409579e-11 1.0673409013575016e-09 491.9450777611819 207.89614962257156
7 0.28200000000000003 4.785825656692342e-10 4.408230946692335e-11 493.5385113308604 204.70928248321462
8 0.28300000000000003 2.2615408658137555e-09 1.97410026439154e-12 495.0914842427993 201.60333665933675
9 0.28400000000000003 1.0470297170175908e-08 9.210009329222711e-14 496.62398027029735 198.53834460434064
10 0.28500000000000003 4.607502447862457e-08 4.7560557534935054e-15 498.1057088976354 195.57488734966466
11 0.28600000000000003 1.951275157043957e-07 2.6518017672136586e-16 499.5490911343379 192.6881228762596
12 0.28700000000000003 8.009094452914314e-07 1.5740236573597105e-17 500.9611857514087 189.8639336421179
13 0.28800000000000003 3.1589486244474593e-06 1.011796005855718e-18 502.33343240023885 187.1194403444577
14 0.28900000000000003 1.3210306756554952e-05 5.785651647217513e-20 503.7641904815895 184.25792418175647
15 0.29000000000000004 4.3908439003576046e-05 5.236994175570796e-21 504.9652996758185 181.8557057932984
16 0.29100000000000004 0.00015505256675341314 4.1997183547722695e-22 506.22695734155275 179.3323904618299
17 0.29200000000000004 0.0005267780655502717 3.638502855029747e-23 507.44997247363796 176.88636019765949
18 0.29300000000000004 0.001732111056055359 3.36532195403646e-24 508.6402893489751 174.50572644698528
19 0.29400000000000004 0.005472855958384264 3.3709324542501116e-25 509.79074901399656 172.20480711694225
20 0.29500000000000004 0.016656754800035013 3.6391277452288536e-26 510.90376424861694 169.97877664770152
21 0.29600000000000004 0.04901524412571237 4.2025776470660104e-27 511.9830797751001 167.82014559473518
22 0.29700000000000004 0.139012400848327 5.224815971242471e-28 513.0255115646536 165.73528201562814
23 0.29800000000000004 0.37966998551864034 7.004313157951637e-29 514.030250836996 163.72580347094333
24 0.29900000000000004 1.0 1.009666824016692e-29 514.9987036997483 161.78889774543885
