 Omega P expXi2 raw_logp raw_xi2
0 0.325 1.0 3.824357277510472e-08 565.5060663879617 121.55581177244167
1 0.326 0.9333662691425709 4.389896228361511e-08 565.4371088042192 121.69372693992679
2 0.327 0.8458192875359003 5.3456840822976784e-08 565.3386168376547 121.89071087305572
3 0.328 0.7486638790412177 6.823146525002888e-08 565.2166012321495 122.13474208406622
4 0.329 0.6405433231246965 9.32097709688621e-08 565.0606278675679 122.44668881322954
5 0.33 0.5430611537148485 1.296764109737031e-07 564.8955330445148 122.77687845933575
6 0.331 0.4449220984933983 1.9319260749100764e-07 564.6962103162557 123.17552391585374
7 0.332 0.3558729048438809 3.019733461224179e-07 564.4728847672233 123.62217501391862
8 0.333 0.2773623295234354 4.97122597923233e-07 564.2236358092374 124.1206729298905
9 0.334 0.21089907716674852 8.59823081180254e-07 563.9496908207636 124.66856290683803
10 0.335 0.15647525567003284 1.5619499671380718e-06 563.6512089957243 125.26552655691647
11 0.336 0.11346532135700717 2.9705178267318503e-06 563.3298083605098 125.90832782734559
12 0.337 0.08020964573843935 5.944362168909778e-06 562.9829548876729 126.60203477301944
13 0.338 0.055346444398995116 1.248472573502127e-05 562.6119235275703 127.34409749322471
14 0.339 0.03727171634230702 2.7529585564866188e-05 562.2165458729883 128.13485280238882
15 0.34 0.024506288233196446 6.36800482172605e-05 561.7972408561775 128.97346283601007
16 0.341 0.015757516243809302 0.00015402206118149826 561.3556285822463 129.85668738387264
17 0.342 0.009916675084968851 0.00038888956497898353 560.8925288012072 130.7828869459508
18 0.343 0.006060686148687536 0.0010411537518985334 560.4001341285073 131.76767629135082
19 0.34400000000000003 0.003605473757351539 0.0029419397904207885 559.8807642878231 132.806415972719
20 0.34500000000000003 0.002107993561626345 0.008606367715376989 559.3440476853971 133.87984917757126
21 0.34600000000000003 0.0012048436643911414 0.0263449307550657 558.7846609284109 134.99862269154357
22 0.34700000000000003 0.0006728133162865802 0.08448299491388776 558.2020237308006 136.16389708676405
23 0.34800000000000003 0.000367140206829779 0.2837230118876709 557.5962996400538 137.37534526825777
24 0.34900000000000003 0.00019555963994420447 1.0 556.9664212265536 138.6351020952579
