22 4.572440000e+02 2.279106874e+02 3.512260000e-04 7.801833103e-05 -1.825976667e-03 1.050786048e-02
23 6.323416667e+02 2.262906729e+02 2.924830000e-04 7.219138993e-05 1.636896667e-02 9.642971542e-03
24 7.907166667e+02 2.249473750e+02 4.019636667e-04 6.696949357e-05 -1.870363333e-02 8.881860597e-03
25 6.309300000e+02 2.238399257e+02 3.259953333e-04 6.227686832e-05 -3.538891133e-03 8.208671323e-03
26 6.955336667e+02 2.229085684e+02 3.639093333e-04 5.805174962e-05 8.164353333e-03 7.610218378e-03
27 9.676706667e+02 2.221878608e+02 3.055866667e-04 5.423742121e-05 -9.630460000e-03 7.076867377e-03
28 1.101956667e+03 2.216302668e+02 1.850360000e-04 5.078665974e-05 -7.308786667e-03 6.599356383e-03
29 9.878960000e+02 2.212362305e+02 3.564823333e-04 4.765798294e-05 -6.413043333e-03 6.170563125e-03
30 1.040989000e+03 2.209613923e+02 2.585586667e-04 4.481366340e-05 -3.083776667e-03 5.783741688e-03
31 1.059198667e+03 2.207967338e+02 1.584870000e-04 4.222287629e-05 -5.246540000e-03 5.433754329e-03
32 1.564656667e+03 2.207551114e+02 1.050555000e-04 3.985708789e-05 3.554343333e-04 5.116354721e-03
33 8.211270000e+02 2.208490505e+02 2.328653333e-04 3.769130719e-05 7.853003333e-03 4.827867667e-03
34 1.075644333e+03 2.210296560e+02 1.959670000e-04 3.570445464e-05 -2.956939000e-03 4.564524230e-03
35 6.489503333e+02 2.212711757e+02 1.647066667e-04 3.387735510e-05 3.497447667e-03 4.323282671e-03
36 7.190756667e+02 2.215890619e+02 1.471893333e-04 3.219330860e-05 1.763988333e-03 4.101907806e-03
37 1.641666667e+03 2.219396883e+02 1.740460000e-04 3.063770983e-05 3.643120000e-03 3.897924349e-03
38 1.562190000e+03 2.224164743e+02 1.749940000e-04 2.919769005e-05 3.044486667e-03 3.710338317e-03
39 1.405783333e+03 2.229943729e+02 1.286476667e-04 2.786194763e-05 -3.157600333e-03 3.537282933e-03
40 1.452756667e+03 2.236121366e+02 1.373280000e-04 2.662052368e-05 -4.429946667e-03 3.376859906e-03
41 1.377756667e+03 2.242858234e+02 1.015226667e-04 2.546461876e-05 -9.383766667e-04 3.227985195e-03
42 1.449920000e+03 2.249758701e+02 7.515563333e-05 2.438644605e-05 -8.954620000e-04 3.089310953e-03
43 1.381816667e+03 2.256990103e+02 1.452463333e-04 2.337908075e-05 1.015237667e-03 2.960028874e-03
44 1.476603333e+03 2.264533401e+02 1.109920000e-04 2.243646644e-05 -5.024803333e-03 2.839302752e-03
45 9.520190000e+02 2.272725080e+02 2.005140000e-04 2.155306974e-05 3.417013333e-03 2.726592964e-03
46 7.808266667e+02 2.281538323e+02 1.011955667e-04 2.072408534e-05 9.956240000e-04 2.621204909e-03
47 1.605030000e+03 2.290600071e+02 1.619636667e-04 1.994505798e-05 3.802757000e-03 2.522317729e-03
48 9.754310000e+02 2.300069708e+02 1.103387667e-04 1.921211285e-05 5.796533333e-03 2.429496536e-03
49 1.422500000e+03 2.309759984e+02 6.982293333e-05 1.852166388e-05 -5.719843333e-03 2.342162944e-03
50 1.291436667e+03 2.319996621e+02 6.998460000e-06 1.787056103e-05 -2.147500000e-03 2.260056306e-03
51 9.330670000e+02 2.330759223e+02 1.400286667e-04 1.725584695e-05 1.579264333e-03 2.182762764e-03
