2 1.349380000e+02 8.538945238e+02 2.641513333e-03 4.825318040e-03 -2.657656667e-01 1.472644361e+00
3 6.807636667e+02 6.716868445e+02 1.581796667e-03 3.462732425e-03 3.845093333e-02 7.816079592e-01
4 5.645813333e+02 5.514987389e+02 3.532873333e-03 2.569410061e-03 -4.691186000e-02 4.722994732e-01
5 1.160540000e+03 4.703634852e+02 2.548696667e-03 1.971508235e-03 1.508881333e-01 3.118513277e-01
6 4.244700000e+02 4.136222725e+02 1.690790000e-03 1.559635952e-03 9.031460000e-03 2.197775840e-01
7 9.649560000e+02 3.727100433e+02 4.865646667e-03 1.265946784e-03 -1.364086667e-02 1.627531531e-01
8 5.577220000e+02 3.422346829e+02 1.237607667e-03 1.048856843e-03 -2.778286667e-02 1.251817621e-01
9 7.761100000e+02 3.189946571e+02 1.923146667e-03 8.829888444e-04 9.115123333e-02 9.917587552e-02
10 6.947476667e+02 3.009228228e+02 1.536886667e-03 7.526982906e-04 6.299163333e-02 8.044136044e-02
11 7.545086667e+02 2.865077715e+02 1.589786667e-03 6.536026357e-04 -2.990116667e-02 6.676672345e-02
12 5.062703333e+02 2.751517130e+02 1.639826667e-03 5.671518292e-04 5.232596667e-03 5.606416691e-02
13 3.903880000e+02 2.658008469e+02 8.114953333e-04 4.958883863e-04 -5.961853333e-03 4.770225325e-02
14 7.622356667e+02 2.578604570e+02 6.095293333e-04 4.365958218e-04 8.208973333e-03 4.104131874e-02
15 9.618946667e+02 2.512026039e+02 9.843700000e-04 3.869035382e-04 5.533374000e-03 3.566992662e-02
16 6.258936667e+02 2.457621579e+02 1.448930000e-03 3.449946784e-04 -1.243977000e-02 3.129465829e-02
17 1.129814667e+03 2.413701108e+02 1.031153667e-03 3.094446569e-04 -1.973523333e-02 2.769240807e-02
18 8.288506667e+02 2.376449059e+02 8.144650000e-04 2.791136610e-04 -2.388413000e-03 2.468469256e-02
19 9.602823333e+02 2.347317125e+02 9.077283333e-04 2.530822712e-04 3.787310000e-02 2.216200817e-02
20 8.265263333e+02 2.321046093e+02 6.750286667e-04 2.306063982e-04 -7.268266667e-03 2.000947106e-02
21 6.848283333e+02 2.298206003e+02 8.245673333e-04 2.110824288e-04 -1.055545837e-02 1.816272570e-02
22 4.234943333e+02 2.279106874e+02 6.586566667e-04 1.940206879e-04 1.287847333e-02 1.656958421e-02
23 4.693563333e+02 2.262906729e+02 8.726406667e-04 1.790234595e-04 1.484351000e-02 1.518442833e-02
24 8.080406667e+02 2.249473750e+02 7.358223333e-04 1.657681114e-04 -1.862770000e-02 1.397315062e-02
25 8.381363333e+02 2.238399257e+02 6.375226667e-04 1.539866009e-04 -1.902096667e-03 1.290719895e-02
26 7.744006667e+02 2.229085684e+02 4.884213333e-04 1.434797394e-04 1.382061500e-03 1.196377072e-02
27 9.090746667e+02 2.221878608e+02 5.862976667e-04 1.340548046e-04 -1.111686000e-02 1.112546127e-02
28 1.176001333e+03 2.216302668e+02 6.332540000e-04 1.255713302e-04 -1.419627500e-03 1.037669374e-02
29 8.655300000e+02 2.212362305e+02 5.968036667e-04 1.179081158e-04 -6.400750000e-03 9.705486161e-03
30 1.129876667e+03 2.209613923e+02 6.221386667e-04 1.109620557e-04 6.874633333e-03 9.100823139e-03
31 1.010019000e+03 2.207967338e+02 5.269076667e-04 1.046477813e-04 8.432443000e-04 8.554251089e-03
32 1.383816667e+03 2.207551114e+02 3.624740000e-04 9.889163539e-05 -8.357360000e-03 8.058969654e-03
33 1.002264000e+03 2.208490505e+02 4.607570000e-04 9.362982281e-05 1.100185667e-02 7.609122956e-03
34 1.043463000e+03 2.210296560e+02 3.032323333e-04 8.880846186e-05 2.343768233e-03 7.198715244e-03
35 6.268960000e+02 2.212711757e+02 6.242073333e-04 8.438009911e-05 3.019243667e-03 6.822963934e-03
36 8.278683333e+02 2.215890619e+02 4.566790000e-04 8.030356682e-05 1.451160333e-02 6.478362926e-03
37 1.547670000e+03 2.219396883e+02 3.959970000e-04 7.654226658e-05 3.312236667e-03 6.160999947e-03
38 1.335043333e+03 2.224164743e+02 2.351030000e-04 7.306483048e-05 -2.108930000e-03 5.869339169e-03
39 1.373293333e+03 2.229943729e+02 2.485700000e-04 6.984333975e-05 -7.929403333e-03 5.600447425e-03
40 1.419236667e+03 2.236121366e+02 3.776810000e-04 6.685295437e-05 -8.469570000e-03 5.351328052e-03
41 1.170258667e+03 2.242858234e+02 4.866310000e-04 6.407141713e-05 -2.406531000e-03 5.120259365e-03
42 1.370620000e+03 2.249758701e+02 2.772220000e-04 6.147981415e-05 2.301360000e-03 4.905132908e-03
43 1.251001333e+03 2.256990103e+02 4.795973333e-04 5.906061235e-05 7.793966667e-04 4.704663873e-03
44 1.462616667e+03 2.264533401e+02 3.216800000e-04 5.679863324e-05 -7.197231000e-03 4.517529958e-03
45 1.051440667e+03 2.272725080e+02 3.512766667e-04 5.467986076e-05 4.357551333e-03 4.342874444e-03
46 7.613026667e+02 2.281538323e+02 1.886773333e-04 5.269264511e-05 1.976490000e-03 4.179615229e-03
47 1.466883333e+03 2.290600071e+02 3.707593333e-04 5.082529908e-05 5.199050000e-03 4.026431312e-03
48 9.793723333e+02 2.300069708e+02 4.566110000e-04 4.906834274e-05 -2.022768333e-03 3.882645565e-03
49 1.556003333e+03 2.309759984e+02 4.186596667e-04 4.741306488e-05 -3.029000000e-04 3.747352852e-03
50 1.177250000e+03 2.319996621e+02 2.958050000e-04 4.585151948e-05 2.919195000e-04 3.620142124e-03
51 7.218380000e+02 2.330759223e+02 4.699443333e-04 4.437614177e-05 -1.924373333e-03 3.500353184e-03
