0 2 568.096 -179.03
0 3 194.934 -179.03
0 4 1287.05 -179.03
0 5 1921.41 -179.03
0 6 1471.96 -179.03
0 7 1997.16 -179.03
0 8 1634.95 -179.03
0 9 3680.61 -179.03
0 10 1525.04 -179.03
0 11 3504.55 -179.03
0 12 1036.06 -179.03
0 13 2107.93 -179.03
0 14 1256.48 -179.03
0 15 1871.61 -179.03
0 16 746.108 -179.03
0 17 1823.25 -179.03
0 18 1205.03 -179.03
0 19 1379.61 -179.03
0 20 835.61 -179.03
0 21 632.174 -179.03
0 22 472.807 -179.03
0 23 451.11 -179.03
0 24 1001.41 -179.03
0 25 828.764 -179.03
0 26 757.385 -179.03
0 27 926.535 -179.03
0 28 978.763 -179.03
0 29 1245.97 -179.03
0 30 1221.13 -179.03
0 31 1385.01 -179.03
0 32 1609.09 -179.03
0 33 887.952 -179.03
0 34 1113.76 -179.03
0 35 616.63 -179.03
0 36 684.44 -179.03
0 37 1393.76 -179.03
0 38 1516.24 -179.03
0 39 1150.61 -179.03
0 40 1920.21 -179.03
0 41 1080.88 -179.03
0 42 1319.41 -179.03
0 43 1331.24 -179.03
0 44 1344.57 -179.03
0 45 1085.02 -179.03
0 46 1185.14 -179.03
0 47 1928.86 -179.03
0 48 1272.46 -179.03
0 49 1456.24 -179.03
0 50 1491.43 -179.03
0 51 794.695 -179.03
0 52 1495.82 -179.03
0 53 1089.73 -179.03
0 54 1837.73 -179.03
0 55 1356.7 -179.03
0 56 1336.81 -179.03
0 57 1499.86 -179.03
0 58 1235.75 -179.03
0 59 1483.81 -179.03
0 60 1773.87 -179.03
0 61 1406.6 -179.03
0 62 1548.9 -179.03
0 63 1591.2 -179.03
0 64 1425.75 -179.03
0 65 1365.5 -179.03
0 66 1791.25 -179.03
0 67 1939.92 -179.03
0 68 1612.05 -179.03
0 69 2161.17 -179.03
0 70 1738.88 -179.03
0 71 2032.83 -179.03
0 72 1956.94 -179.03
0 73 1894.4 -179.03
0 74 2035.53 -179.03
0 75 1848.47 -179.03
0 76 1849.55 -179.03
0 77 1935.2 -179.03
0 78 1719.16 -179.03
0 79 1778.84 -179.03
0 80 1965.16 -179.03
0 81 2225 -179.03
0 82 2341 -179.03
0 83 2151.6 -179.03
0 84 2106.75 -179.03
0 85 2091.43 -179.03
0 86 2161.22 -179.03
0 87 2168.09 -179.03
0 88 1923.77 -179.03
0 89 2163.4 -179.03
0 90 2113.95 -179.03
0 91 2552.2 -179.03
0 92 2208 -179.03
0 93 2721.85 -179.03
0 94 2237.41 -179.03
0 95 2485.4 -179.03
0 96 1897.75 -179.03
1 2 0.00356282 -179.03
1 3 0.00488385 -179.03
1 4 0.0075343 -179.03
1 5 0.0107623 -179.03
1 6 0.00532676 -179.03
1 7 0.00659754 -179.03
1 8 0.00335086 -179.03
1 9 0.00581404 -179.03
1 10 0.00282426 -179.03
1 11 0.0027777 -179.03
1 12 0.00309884 -179.03
1 13 0.00189419 -179.03
1 14 0.00175804 -179.03
1 15 0.000950154 -179.03
1 16 0.00181819 -179.03
1 17 0.000939534 -179.03
1 18 0.00132576 -179.03
1 19 0.00160437 -179.03
1 20 0.00109085 -179.03
1 21 0.00145657 -179.03
1 22 0.00114957 -179.03
1 23 0.00117802 -179.03
1 24 0.00134917 -179.03
1 25 0.000922862 -179.03
1 26 0.00119223 -179.03
1 27 0.000826643 -179.03
1 28 0.00105315 -179.03
1 29 0.000977767 -179.03
1 30 0.000814487 -179.03
1 31 0.000702897 -179.03
1 32 0.000632288 -179.03
1 33 0.000902311 -179.03
1 34 0.000810701 -179.03
1 35 0.00133525 -179.03
1 36 0.000654651 -179.03
1 37 0.000581733 -179.03
1 38 0.000627833 -179.03
1 39 0.000801795 -179.03
1 40 0.000633498 -179.03
1 41 0.000501397 -179.03
1 42 0.00053841 -179.03
1 43 0.000829597 -179.03
1 44 0.000719339 -179.03
1 45 0.000425717 -179.03
1 46 0.000331609 -179.03
1 47 0.00069165 -179.03
1 48 0.000504752 -179.03
1 49 0.000584193 -179.03
1 50 0.000496735 -179.03
1 51 0.000514982 -179.03
1 52 0.000456245 -179.03
1 53 0.000343259 -179.03
1 54 0.000433176 -179.03
1 55 0.000358174 -179.03
1 56 0.000443545 -179.03
1 57 0.000403966 -179.03
1 58 0.000349651 -179.03
1 59 0.000349276 -179.03
1 60 0.000297994 -179.03
1 61 0.000297633 -179.03
1 62 0.000323319 -179.03
1 63 0.000403408 -179.03
1 64 0.000323915 -179.03
1 65 0.000292098 -179.03
1 66 0.0002922 -179.03
1 67 0.000274748 -179.03
1 68 0.000207251 -179.03
1 69 0.000299404 -179.03
1 70 0.000270735 -179.03
1 71 0.000271066 -179.03
1 72 0.000256766 -179.03
1 73 0.000288243 -179.03
1 74 0.000278121 -179.03
1 75 0.000276427 -179.03
1 76 0.000250243 -179.03
1 77 0.000220166 -179.03
1 78 0.000242875 -179.03
1 79 0.000186532 -179.03
1 80 0.00020833 -179.03
1 81 0.000256497 -179.03
1 82 0.000223198 -179.03
1 83 0.000235855 -179.03
1 84 0.000225345 -179.03
1 85 0.000237554 -179.03
1 86 0.000224334 -179.03
1 87 0.000254208 -179.03
1 88 0.000237847 -179.03
1 89 0.000232342 -179.03
1 90 0.000180206 -179.03
1 91 0.000208149 -179.03
1 92 0.000177894 -179.03
1 93 0.000208404 -179.03
1 94 0.000172725 -179.03
1 95 0.000204834 -179.03
1 96 0.000198303 -179.03
2 2 -1.11773 -179.03
2 3 0.264699 -179.03
2 4 0.463385 -179.03
2 5 1.44432 -179.03
2 6 0.648138 -179.03
2 7 0.347755 -179.03
2 8 -0.0204237 -179.03
2 9 0.736974 -179.03
2 10 0.0909685 -179.03
2 11 0.222684 -179.03
2 12 0.0364358 -179.03
2 13 0.145649 -179.03
2 14 0.0558215 -179.03
2 15 0.0752335 -179.03
2 16 0.0288772 -179.03
2 17 0.0341974 -179.03
2 18 -0.0487645 -179.03
2 19 0.0589455 -179.03
2 20 0.00833561 -179.03
2 21 -0.0207074 -179.03
2 22 -0.00578604 -179.03
2 23 0.020339 -179.03
2 24 -0.021648 -179.03
2 25 -0.00168399 -179.03
2 26 0.00881453 -179.03
