0 0
1 0
2 0.196416
3 0.094495
4 0.0511353
5 0.0301014
6 0.0189177
7 0.0125348
8 0.00867362
9 0.00622009
10 0.00459401
11 0.00343701
12 0.00265901
13 0.00209241
14 0.00167073
15 0.00135113
16 0.00110512
17 0.000913214
18 0.000761734
19 0.000640889
20 0.000543543
21 0.000464418
22 0.000399559
23 0.000345968
24 0.000301356
25 0.000263954
26 0.000232385
27 0.000205572
28 0.000182663
29 0.000162981
30 0.000145983
31 0.000131231
32 0.000118371
33 0.000107112
34 9.72163e-05
35 8.84852e-05
36 8.07551e-05
37 7.38883e-05
38 6.77694e-05
39 6.23006e-05
40 5.73991e-05
41 5.29941e-05
42 4.90252e-05
43 4.54405e-05
44 4.2195e-05
45 3.925e-05
46 3.65719e-05
47 3.41314e-05
48 3.19029e-05
49 2.98642e-05
50 2.79955e-05
51 2.62796e-05
52 2.47012e-05
53 2.32471e-05
54 2.19051e-05
55 2.06648e-05
56 1.95166e-05
57 1.84524e-05
58 1.74644e-05
59 1.65461e-05
60 1.56913e-05
61 1.48948e-05
62 1.41516e-05
63 1.34573e-05
64 1.2808e-05
65 1.22001e-05
66 1.16303e-05
67 1.10958e-05
68 1.05937e-05
69 1.01217e-05
70 9.67749e-06
71 9.25912e-06
72 8.86472e-06
73 8.49257e-06
74 8.14113e-06
75 7.80896e-06
76 7.49476e-06
77 7.19732e-06
78 6.91553e-06
79 6.64836e-06
80 6.39488e-06
81 6.15421e-06
82 5.92554e-06
83 5.70814e-06
84 5.50131e-06
85 5.3044e-06
86 5.11684e-06
87 4.93805e-06
88 4.76754e-06
89 4.60482e-06
90 4.44945e-06
91 4.30102e-06
92 4.15913e-06
93 4.02343e-06
94 3.89358e-06
95 3.76926e-06
96 3.65018e-06
